SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (*),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Heating Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Cooling Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Wind Speed (at Building),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration + Mech. Vent.,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Mech. Vent. (rated),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Natural Ventilation,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|System Flow Rate to Zone,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Zone Glazing Transmitted Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Latent Gains/Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Hot Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Cold Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Water Heater Inlet Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Delivered Hot Water Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Latent Heat Removed,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Heating Delivered (main),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (sensible),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (latent),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Delivered Energy,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Drybulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Wetbulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Dew Point,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Ground Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Humidity Ratio,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Direct Normal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Diffuse Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Speed (at Weather Station),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Direction,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Atmospheric Pressure,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Air Density,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Radiation Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Vertical Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Mains Water Temperature
4794.673829,0.446107,4794.673829,0,0,0,0,0.003,0,0.060574,0.120631,0,0.261903,0,0,0,0,32.2434,0,651.034208,1296.519002,0,2814.877218,66.764143,64,95,0.003355,23.654479,0.24085,53.525481,53.525481,0,0,0,0,150.452314,37.156694,0.001744,36.794926,215.664769,0.594677,0.169599,64.696598,122.809205,0,0,0,0,0,288.472575,77.267207,43.64,34.097261,18.56,61.095585,0.002084,0,0,0,0.458333,200,0.97508,0.076594,11.160288,84.133148,0,64.696598
4000.39063,0.372206,4000.39063,0,0,0,0,0.003,0,0.030077,0.084501,0,0.254628,0,0,0,0,32.2434,0,323.26627,908.194777,0,2736.686184,65.733269,64,95,0.003367,24.603985,0.293399,53.047656,53.047656,0,0,0,0,153.91275,36.17352,0.001804,39.568343,222.613473,0,0,64.696598,125.923638,0,0,0,0,0,0,20.606794,42.92,33.934712,19.28,61.095585,0.002181,0,0,0,0.558333,118.333333,0.97508,0.076692,10.716176,83.816163,0,64.638645
3614.526409,0.336304,3614.526409,0,0,0,0,0.003,0,0.018046,0.07518,0,0.240077,0,0,0,0,32.2434,0,193.959762,808.01913,0,2580.304117,64.785349,64,95,0.003381,25.531213,0.376602,53.074383,53.074383,0,0,0,0,175.083195,35.455422,0.001873,42.258896,224.874228,0,0,64.696598,125.923638,0,0,0,0,0,0,10.319935,42.095,33.731865,20.105,61.095585,0.002286,0,0,0,0.716667,60,0.97508,0.076805,10.009952,83.31427,0,64.638645
3506.032182,0.326209,3506.032182,0,0.013431,0,0.000179,0.003,0,0.012031,0.064765,0,0.232802,0,144.356344,0,1.926377,32.2434,0,129.306508,696.08647,0,2502.113083,64.08161,64,95,0.003396,26.278643,0.451046,53.352183,53.352183,0,0,4.954818,0,180.48685,34.857481,0.001945,44.935775,225.900171,0,0,64.696598,125.923638,0,0,165.55736,0,0,0,2.579984,41.3,33.445949,20.9,61.095585,0.002352,0,0,0,0.858333,60,0.97508,0.076919,9.37624,82.865207,0,64.638645
4171.703241,0.388145,4171.703241,0,0.086361,0,0.001778,0.003,0,0.012031,0.059448,0,0.225527,0,928.191111,0,19.107367,32.2434,0,129.306508,638.932807,0,2423.922049,64,64,95,0.003411,26.469877,0.503595,54.433019,54.433019,0,0,31.652434,0,189.834754,34.336916,0.002016,47.54266,226.015145,0,0,64.696598,125.923638,0,0,1057.609627,0,0,0,2.579984,40.58,33.22675,21.62,61.095585,0.002427,0,0,0,0.958333,60,0.97508,0.077021,8.927032,82.548222,0,64.638645
5004.080588,0.465591,5004.080588,0,0.145892,0,0.003288,0.003,0,0.013376,0.067233,0,0.232802,0,1568.019769,0,35.342492,32.2434,0,143.759738,722.602107,0,2502.113083,64,64,95,0.003427,26.596015,0.586798,55.964623,55.964623,0,0,54.47949,0,209.505571,33.862165,0.002089,50.222122,227.999945,0,0,64.696598,125.923638,0,0,1662.399941,0,0,0,10.319935,39.86,33.048449,22.34,61.095585,0.002519,0,0,0,1.116667,60,0.97508,0.07712,8.476528,82.231237,0,64.638645
7638.403819,0.710695,7638.403819,0,0.123485,0,0.004374,0.228025,0,0.036701,0.078031,0,0.240077,0,1327.196363,0,47.009413,2450.771316,0,394.459857,838.662753,0,2580.304117,64.538803,64,95,0.003539,26.960873,0.661243,59.09959,59.09959,0,0,56.23334,0,3601.461703,33.26327,0.002155,53.061426,221.79824,59.419011,6.966287,64.640155,116.004629,1106.113659,0,2350.239056,0,0,22167.21546,72.140316,38.51,32.621264,23.48,61.095585,0.002656,0,0,0,1.258333,60,0.97508,0.077312,7.494665,81.544436,0,64.638645
57264.11339,5.327985,57264.11339,0,0.313411,0,0.006771,0.003,4.5,0.086165,0.12446,0.025,0.269178,0,3368.475927,0,72.776611,32.2434,48365.1,926.082854,1337.67135,268.695,2893.068252,64.001988,64,95,0.00369,28.622846,0.713792,116.534085,16.534086,99.999999,0,127.019793,0,105.191737,32.632391,0.002232,56.347007,226.52122,12.353896,1.041719,64.638645,112.550355,0,0,3647.29526,0,0,4339.107776,247.314602,37.865,32.449072,24.185,61.095585,0.002734,0,0,0,1.358333,60,0.97508,0.077403,7.192988,81.333112,0,64.638645
47401.21723,4.410318,47401.21723,0,0.047062,0,0.002669,0.003,3.75,0.109039,0.187994,0.005,0.305553,0,505.812897,0,28.689642,32.2434,40304.25,1171.933979,2020.524893,53.739,3284.023421,64.392773,64,95,0.003706,28.363804,0.766341,57.146413,57.146413,0,0,17.094634,3692.421291,1137.834754,34.095063,0.002307,54.968154,247.339315,13.124642,5.160687,64.638645,122.564639,0,0,498.22706,0,0,6910.54553,262.761428,40.04,33.60204,23.735,61.095585,0.002694,170.538023,27.179855,8.188784,1.458333,60,0.97508,0.077071,9.219103,82.759545,61.289407,64.638645
9413.690006,0.875871,9413.690006,0,0,0,0,0.219037,0,0.115878,0.228128,0,0.312828,0,0,0,0,2354.16778,0,1245.436669,2451.871101,0,3362.214455,66.097702,64,95,0.003757,27.097357,0.788236,52.047334,52.047334,0,0,0,5989.922213,395.176147,41.984461,0.002343,41.277109,217.764554,5.877581,2.2498,64.638645,127.283166,555.987903,0,0,0,0,3071.5685,252.441493,45.74,36.349426,22.205,61.095585,0.002515,259.082548,85.864039,14.660564,1.5,71.666667,0.97508,0.076225,14.097096,86.272798,102.536015,64.638645
12298.09702,1.144243,12298.09702,0,0,0,0,0.440746,0,0.119115,0.271554,0,0.312828,0,0,0,0,4737.050501,0,1280.221803,2918.610265,0,3362.214455,67.538775,64,95,0.003767,25.857,0.665622,39.71729,39.71729,0,0,0,7104.851493,-51.564782,54.458802,0.002351,25.9955,153.320829,0,0,64.638645,126.889012,624.846151,0,0,0,0,0,221.54784,53.465,39.946774,19.91,61.095585,0.002294,305.468045,142.5799,17.090784,1.266667,80,0.97508,0.075104,20.798006,91.265314,124.716528,64.638645
9732.047611,0.905492,9732.047611,0,0,0,0,0.196728,0,0.115876,0.28006,0,0.312828,0,0,0,0,2114.389196,0,1245.413454,3010.030506,0,3362.214455,71.657816,64,95,0.003741,22.329297,0.363465,105.871748,5.871749,99.999999,0,0,6996.907632,-618.494868,67.759398,0.002324,16.004937,258.81248,1.515029,0.514067,64.638645,125.9104,170.282932,0,0,0,0,766.852915,200.941047,58.94,42.181796,17.6,61.095585,0.002047,328.132484,184.055877,18.041739,0.691667,138.333333,0.97508,0.074339,25.423108,94.804982,133.079015,64.638645
12006.82293,1.117142,12006.82293,0,0,0,0,0.003,0,0.111389,0.68265,0,0.320103,0,0,0,0,32.2434,0,1197.18743,7336.986606,0,3440.405489,76.133588,64,95,0.003719,19.077473,0.547386,42.947041,42.947041,0,0,0,6263.042347,53.843799,77.822195,0.002248,10.960615,387.07933,3.690997,0.295875,64.638645,124.513912,0,0,0,0,0,1838.831158,159.727459,59.6,41.971621,14.915,61.095585,0.001807,337.298639,204.829964,18.358725,1.041667,180,0.97508,0.074273,25.188014,94.620074,130.165044,64.638645
9434.028254,0.877764,9434.028254,0,0,0,0,0.142067,0,0.10815,0.300168,0,0.327378,0,0,0,0,1526.907765,0,1162.379081,3226.144886,0,3518.596523,77.465567,64,95,0.003716,18.240111,0.788236,48.493351,48.493351,0,0,0,5742.904603,-158.927485,82.658916,0.002119,8.803702,453.373922,4.332936,1.404198,64.638645,124.598682,539.262253,0,0,0,0,2168.226269,139.120665,59.21,41.470654,13.01,61.095585,0.001672,335.792959,202.376427,18.332309,1.5,197.5,0.97508,0.074345,24.174059,93.827611,117.676936,64.638645
7577.687758,0.705045,7577.687758,0,0,0,0,0.003,0,0.107197,0.26747,0,0.327378,0,0,0,0,32.2434,0,1152.136213,2874.711622,0,3518.596523,79.566507,64,95,0.003699,16.936602,0.81889,49.947689,49.947689,0,0,0,5716.857779,-251.020164,85.102712,0.002004,7.692919,466.013247,0,0,64.638645,124.896978,0,0,0,0,0,0,123.640763,60.515,42.200762,13.61,61.095585,0.001705,323.192799,176.963345,17.936078,1.558333,233.333333,0.97508,0.074155,25.593596,94.937059,106.745789,64.638645
9018.383883,0.839091,9018.383883,0,0,0,0,0.144351,0,0.108493,0.266144,0,0.320103,0,0,0,0,1551.460026,0,1166.06034,2860.458029,0,3440.405489,79.815193,64,95,0.003681,16.725037,1.024707,51.201358,51.201358,0,0,0,5613.114932,-197.623445,85.018941,0.001936,7.449588,466.876651,1.28226,0.418005,64.638645,124.878273,789.027877,0,0,0,0,642.578379,123.640763,62.075,43.191615,14.885,61.095585,0.001802,294.690549,131.336154,16.720968,1.95,232.5,0.97508,0.073921,27.542199,96.469154,111.82347,64.638645
7581.082866,0.705361,7581.082866,0,0,0,0,0.003,0,0.116959,0.250748,0,0.334653,0,0,0,0,32.2434,0,1257.057249,2694.994661,0,3596.787556,78.099514,64,72,0.003598,17.291582,1.278695,54.857263,54.857263,0,273.698378,0,5547.3078,-2495.631505,81.439152,0.001914,8.278492,454.572675,1.202387,0.389013,64.638645,124.639186,0,0,0,0,0,601.435204,108.193936,62.075,43.346329,16.1,61.095585,0.001872,243.021966,72.694156,12.917146,2.433333,208.333333,0.97508,0.073913,27.743634,96.627647,100.535999,64.638645
10806.63978,1.005475,10806.63978,0,0,0,0,0.190927,0,0.141111,0.324233,0,0.349204,0,0,0,0,2052.048953,0,1516.633498,3484.787707,0,3753.169624,76.166829,64,72,0.003479,17.830933,1.274315,54.946988,54.946988,0,191.489012,0,2893.555673,-904.470015,74.891121,0.001969,10.605406,414.240784,1.570227,0.506006,64.638645,124.684491,547.812311,0,0,0,0,784.667282,144.247556,59.6,43.421992,21.635,61.095585,0.002458,122.778923,16.36595,3.830238,2.425,217.5,0.97508,0.074196,26.707066,95.808768,37.108245,64.638645
10952.4462,1.019041,10952.4462,0,0,0,0,0.003,0,0.186709,0.426028,0.025,0.378304,0,0,0,0,32.2434,0,2006.709993,4578.864048,268.695,4065.933759,75.559587,64,95,0.003464,18.120359,0.871439,112.728276,12.728276,99.999999,0,0,0,297.697731,66.381964,0.002169,15.626376,321.095774,0.983495,0.318357,64.638645,124.653231,0,0,0,0,0,492.006914,190.621111,56.315,42.964337,26,61.095585,0.002983,0,0,0,1.658333,224.166667,0.97508,0.074606,24.781394,94.303089,0,64.638645
12566.95033,1.169258,12566.95033,0,0,0,0,0.178518,0,0.233572,0.366589,0.005,0.385579,0,0,0,0,1918.675853,0,2510.385217,3940.025464,53.739,4144.124793,74.266189,64,95,0.0035,19.117181,0.354706,49.831325,49.831325,0,0,0,0,561.437124,59.054073,0.00233,21.640172,219.330982,1.699963,0.533391,64.638645,124.241694,374.253614,0,0,0,0,844.048035,226.707808,53.57,41.809042,26.81,61.095585,0.003079,0,0,0,0.675,241.666667,0.97508,0.074993,22.562287,92.586086,0,64.638645
9429.816584,0.877372,9429.816584,0,0,0,0,0.003,0,0.243497,0.267121,0,0.363754,0,0,0,0,32.2434,0,2617.060336,2870.961157,0,3909.551692,72.750924,64,95,0.003526,20.262248,0.525491,52.39492,52.39492,0,0,0,0,440.463775,53.574885,0.002393,27.081917,167.064017,1.878118,0.602138,64.638645,124.489493,0,0,0,0,0,937.359034,216.387873,51.365,40.591662,26.54,61.095585,0.003037,0,0,0,1,0,0.97508,0.075322,20.485031,91.00116,0,64.638645
9868.160527,0.918156,9868.160527,0,0,0,0,0.143929,0,0.206964,0.225334,0,0.341928,0,0,0,0,1546.920362,0,2224.41275,2421.848825,0,3674.97859,70.646344,64,95,0.003554,21.93078,0.757583,52.363085,52.363085,0,0,0,0,360.358744,49.18514,0.002453,32.614514,146.434656,0,0,64.638645,124.568207,447.493532,0,0,0,0,0,195.781079,50.015,39.911458,26.345,61.095585,0.003044,0,0,0,1.441667,0,0.97508,0.07552,19.123056,89.970958,0,64.638645
7503.490778,0.698142,7503.490778,0,0,0,0,0.003,0,0.156731,0.211033,0,0.327378,0,0,0,0,32.2434,0,1684.508385,2268.14247,0,3518.596523,69.419289,64,95,0.003579,23.026178,0.67438,51.401221,51.401221,0,0,0,0,389.153295,46.511859,0.002508,36.853514,167.41256,0.468865,0.150637,64.638645,124.575318,0,0,0,0,0,234.127448,159.727459,49.01,39.373229,26.42,61.095585,0.003038,0,0,0,1.283333,0,0.97508,0.07567,18.029177,89.15208,0,64.638645
7511.786751,0.698914,7511.786751,0,0,0,0,0.099955,0,0.134857,0.173099,0,0.291003,0,0,0,0,1074.300137,0,1449.413057,1860.432203,0,3127.641353,68.228162,64,95,0.003605,24.153087,0.599935,50.343789,50.343789,0,0,0,0,354.454239,44.490814,0.002563,40.655244,181.167385,0,0,64.638645,124.57749,471.849057,0,0,0,0,0,139.120665,47.93,38.788088,26.42,61.095585,0.003031,0,0,0,1.141667,0,0.97508,0.075832,17.000361,88.386032,0,64.638645
5669.703258,0.527522,5669.703258,0,0,0,0,0.084415,0,0.060574,0.120631,0,0.261903,0,0,0,0,907.272829,0,651.034208,1296.519002,0,2814.877218,67.00849,64,95,0.003631,25.378664,0.547386,50.290323,50.290323,0,0,0,0,334.540129,42.759637,0.002623,44.437511,189.990051,0,0,64.638645,124.57749,444.064712,0,0,0,0,0,77.267207,46.85,38.255296,26.42,61.095585,0.003049,0,0,0,1.041667,0,0.97508,0.075992,16.143286,87.752062,0,64.638645
4000.39063,0.372206,4000.39063,0,0,0,0,0.003,0,0.030077,0.084501,0,0.254628,0,0,0,0,32.2434,0,323.26627,908.194777,0,2736.686184,66.027324,64,95,0.003652,26.40236,0.494837,49.365671,49.365671,0,0,0,0,315.54597,41.295301,0.002669,47.851034,195.227158,0,0,64.638645,124.57749,0,0,0,0,0,0,20.606794,45.875,37.693997,26.42,61.095585,0.003033,0,0,0,0.941667,0,0.97508,0.07614,15.281554,87.118092,0,64.582677
4315.921745,0.401563,4315.921745,0,0,0,0,0.068259,0,0.018046,0.07518,0,0.240077,0,0,0,0,733.638736,0,193.959762,808.01913,0,2580.304117,65.112369,64,95,0.003676,27.431407,0.411635,49.399473,49.399473,0,0,0,0,304.132417,39.959447,0.002715,51.249562,196.349985,0,0,64.638645,124.57749,363.982571,0,0,0,0,0,10.319935,44.87,37.119944,26.42,61.095585,0.00302,0,0,0,0.783333,0,0.97508,0.076293,14.160767,86.299213,0,64.582677
3359.74946,0.312599,3359.74946,0,0,0,0,0.003,0,0.012031,0.064765,0,0.232802,0,0,0,0,32.2434,0,129.306508,696.08647,0,2502.113083,64.492118,64,95,0.003697,28.18978,0.33719,49.785939,49.785939,0,0,0,0,291.159861,38.548528,0.002752,54.897634,197.723225,0,0,64.638645,124.57749,0,0,0,0,0,0,2.579984,43.79,36.532425,26.42,61.095585,0.003021,0,0,0,0.641667,40.833333,0.97508,0.076457,13.106457,85.533166,0,64.582677
4532.387629,0.421704,4532.387629,0,0.052263,0,0.001089,0.071346,0,0.012031,0.059448,0,0.225527,0,561.711899,0,11.703485,766.810882,0,129.306508,638.932807,0,2423.922049,64.015983,64,95,0.003721,28.846178,0.284641,50.498874,50.498874,0,0,19.676096,0,288.744219,37.205524,0.002792,58.708914,200.38338,0,0,64.638645,124.57749,367.31101,0,657.078826,0,0,0,2.579984,42.71,36.010787,26.525,61.095585,0.003051,0,0,0,0.541667,70,0.97508,0.076617,12.22795,84.899195,0,64.582677
5346.425907,0.497444,5346.425907,0,0.111119,0,0.001847,0.071068,0,0.013376,0.067233,0,0.232802,0,1194.282642,0,19.848622,763.819715,0,143.759738,722.602107,0,2502.113083,64,64,95,0.003745,29.045208,0.201438,51.821683,51.821683,0,0,42.38645,0,282.251992,35.943132,0.00283,62.544664,202.865765,0,0,64.638645,124.57749,357.797674,0,1415.562172,0,0,0,10.319935,41.735,35.448984,26.6,61.095585,0.003043,0,0,0,0.383333,70,0.97508,0.076767,11.344508,84.265225,0,64.582677
5139.662592,0.478206,5139.662592,0,0.117064,0,0.003332,0.003,0,0.036701,0.078031,0,0.240077,0,1258.182194,0,35.810272,32.2434,0,394.459857,838.662753,0,2580.304117,64,64,95,0.003769,29.231108,0.126994,53.312777,53.312777,0,0,43.011557,0,316.799122,34.686426,0.00286,66.446718,205.353966,2.363884,0.757199,64.607228,124.554536,0,0,1436.393543,0,0,1181.001188,72.140316,40.73,34.890765,26.6,61.095585,0.003045,0,0,0,0.241667,70,0.97508,0.076921,10.456068,83.631255,0,64.582677
10004.76838,0.930867,10004.76838,0,0.319845,0,0.007869,0.09835,0,0.086165,0.12446,0.025,0.269178,0,3437.633358,0,84.572259,1057.045307,0,926.082854,1337.67135,268.695,2893.068252,64,64,95,0.003786,29.363729,0.074445,114.098827,14.098827,99.999999,0,132.721817,0,101.804784,33.422594,0.002888,70.57231,207.810057,1.354869,0.43967,64.58278,124.565067,534.424418,0,3853.765493,0,0,679.043903,247.314602,39.65,34.283981,26.6,61.095585,0.003046,0,0,0,0.141667,70,0.97508,0.077088,9.30021,82.812376,0,64.582677
7571.42656,0.704463,7571.42656,0,0.017279,0,0.001779,0.077817,0,0.109039,0.187994,0.005,0.305553,0,185.716461,0,19.122167,836.36664,0,1171.933979,2020.524893,53.739,3284.023421,64.183507,64,95,0.003801,29.288905,0.021895,54.152748,54.152748,0,0,6.156273,3844.226777,292.941069,33.898779,0.00291,69.810348,217.707593,0.674954,0.217265,64.58268,124.629813,218.015353,0,175.212854,0,0,337.610914,262.761428,40.25,34.600766,26.6,61.095585,0.003037,179.836255,27.705914,7.68689,0.041667,70,0.97508,0.076996,9.784547,83.155777,63.706794,64.582677
10182.84985,0.947436,10182.84985,0,0,0,0,0.231098,0,0.115878,0.287631,0,0.312828,0,0,0,0,2483.794633,0,1245.436669,3091.404089,0,3362.214455,66.605638,64,95,0.003851,27.309448,0.214575,49.133957,49.133957,0,0,0,6148.596691,1034.565647,41.695767,0.00292,52.018475,183.407699,15.375728,5.484644,64.582677,124.294871,401.121223,0,0,0,0,7687.914525,252.441493,45.725,37.340625,25.235,61.095585,0.002924,271.946863,87.805947,13.075638,0.408333,70,0.97508,0.076177,14.595484,86.642614,105.081871,64.582677
14455.35187,1.344959,14455.35187,0,0,0,0,0.431777,0,0.119115,0.481239,0,0.312828,0,0,0,0,4640.650496,0,1280.221803,5172.265117,0,3362.214455,68.30757,64,95,0.003889,25.99458,0.766341,41.475383,41.475383,0,0,0,7284.443483,-71.628188,55.046681,0.002895,31.361278,163.69034,2.388741,2.579017,64.582677,122.698736,614.741538,0,0,0,0,1155.467411,221.54784,54.35,40.608379,20.375,61.095585,0.00238,319.388977,146.082346,14.871888,1.458333,70,0.97508,0.074965,21.630759,91.899285,127.656339,64.582677
12741.2319,1.185473,12741.2319,0,0,0,0,0.417156,0,0.115876,0.339614,0,0.312828,0,0,0,0,4483.504303,0,1245.413454,3650.099686,0,3362.214455,71.371267,64,95,0.003869,23.280081,0.437909,105.58159,5.581591,99.999999,0,0,7150.014014,-492.535144,68.585791,0.002772,18.580726,261.070878,16.953893,3.826577,64.582677,117.914548,687.034935,0,0,0,0,7657.507538,200.941047,60.2,42.711681,17.6,61.095585,0.002004,342.370402,188.653165,15.426612,0.833333,70,0.97508,0.074164,26.465502,95.62386,135.914579,64.582677
12748.56959,1.186156,12748.56959,0,0,0,0,0.455008,0,0.111389,0.299656,0,0.320103,0,0,0,0,4890.335863,0,1197.18743,3220.640807,0,3440.405489,74.092636,64,95,0.003849,21.132486,0.122615,30.858786,30.858786,0,0,0,6367.490705,-13.248799,80.320601,0.002635,11.868452,360.907388,0.764838,0.124014,64.582677,117.125564,848.994423,0,0,0,0,336.33689,159.727459,63.275,44.334452,17.6,61.095585,0.002057,351.615803,209.641456,15.241704,0.233333,70,0.97508,0.073722,29.199031,97.789926,132.461722,64.582677
11763.12483,1.094468,11763.12483,0,0,0,0,0.358772,0,0.10815,0.300168,0,0.327378,0,0,0,0,3856.004343,0,1162.379081,3226.144886,0,3518.596523,76.986704,64,95,0.003851,19.200915,0.424772,34.229448,34.229448,0,0,0,5837.534254,79.916797,88.026551,0.002504,8.765682,433.66585,7.836277,2.440507,64.582677,121.084808,784.201256,0,0,0,0,3888.680948,139.120665,64.925,45.103725,17.81,61.095585,0.002047,350.347862,207.301889,15.268119,0.808333,70,0.97508,0.073491,30.877315,99.137113,119.673074,64.582677
7577.687758,0.705045,7577.687758,0,0,0,0,0.003,0,0.107197,0.26747,0,0.327378,0,0,0,0,32.2434,0,1152.136213,2874.711622,0,3518.596523,80.4574,64,95,0.003852,17.138636,0.24085,37.137033,37.137033,0,0,0,5837.340587,-78.270901,91.948295,0.00238,7.362737,452.03937,0,0,64.582677,124.947127,0,0,0,0,0,0,123.640763,66.665,46.076569,18.485,61.095585,0.002115,337.774117,181.608186,15.400196,0.458333,70,0.975656,0.073283,32.726409,100.642792,108.848737,64.582677
8569.096524,0.797288,8569.096524,0,0,0,0,0.102549,0,0.108493,0.266144,0,0.320103,0,0,0,0,1102.172666,0,1166.06034,2860.458029,0,3440.405489,81.737076,64,95,0.003846,16.410624,0,39.46667,39.46667,0,0,0,5757.757961,-74.947261,92.671467,0.002313,6.992676,459.332802,0.278692,0.091665,64.582677,124.944412,580.244005,0,0,0,0,140.141312,123.640763,66.8,46.159186,18.125,61.095585,0.002125,309.060543,134.836729,14.634149,0,140,0.975491,0.073251,32.793253,100.695623,114.683309,64.582677
