SF PT 1 Elec All Elec + EE - Source Energy|Total (*),SF PT 1 Elec All Elec + EE - Site Energy|Total (E),SF PT 1 Elec All Elec + EE - Source Energy|Total (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Lights (E),SF PT 1 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Lights (E),SF PT 1 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 1 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 1 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 1 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 1 Elec All Elec + EE - Living Space|Infiltration,SF PT 1 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 1 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 1 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 1 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 1 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Temperature,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Infiltration,SF PT 1 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 1 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 1 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 1 Elec All Elec + EE - Weather|Ground Temperature,SF PT 1 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 1 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 1 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 1 Elec All Elec + EE - Weather|Wind Direction,SF PT 1 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 1 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 1 Elec All Elec + EE - Weather|Sky Temperature,SF PT 1 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 1 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 1 Elec All Elec + EE - Weather|Mains Water Temperature
12616.01268,1.173823,12616.01268,0,0.007488,0,0,0.120421,0,0.243497,0.256785,0,0.545631,0,80.484666,0,0,1294.262852,0,2617.060336,2759.877289,0,5864.327538,73.400074,71,95,0.003631,20.411561,0,58.76701,58.76701,0,0,2.957498,0,125.127405,48.600925,0.001601,21.799881,114.664644,6.131967,1.933514,64.696598,124.570649,334.994515,0,390.021748,0,0,3044.280233,216.387873,47,35.377797,15.8,61.095585,0.001842,0,0,0,0,200,0.97508,0.076116,13.72505,85.982228,0,64.696598
14648.02059,1.362885,14648.02059,0,0.063388,0,0.001747,0.36268,0,0.206964,0.215214,0,0.512893,0,681.278062,0,18.775866,3898.006826,0,2224.41275,2313.079204,0,5512.467885,71.614005,71,95,0.003658,21.84613,0.030654,57.057954,57.057954,0,0,24.287066,0,1888.583636,43.73365,0.001612,26.375266,106.864386,29.581405,7.214658,64.696598,121.739742,1149.736503,0,836.349444,0,0,13888.51221,195.781079,45.875,34.916372,16.325,61.095585,0.001909,0,0,0,0.058333,200,0.97508,0.076277,12.667816,85.216181,0,64.696598
54375.29029,5.059202,54375.29029,0,0.08074,0,0.001535,0.003,4.125,0.156731,0.201128,0,0.491067,0,867.78124,0,16.500388,32.2434,44334.675,1684.508385,2161.687097,0,5277.894784,71.008071,71,95,0.003704,22.562548,0.113856,57.460038,57.460038,0,0,30.828124,0,36.598393,40.511111,0.001644,30.441287,175.190006,0,0,64.696598,112.601561,0,0,861.897288,0,0,0,159.727459,45.08,34.624987,17.12,61.095585,0.001971,0,0,0,0.216667,200,0.97508,0.07639,12.044759,84.767118,0,64.696598
17749.09556,1.651417,17749.09556,0,0.159855,0,0.003576,0.003,0.75,0.134857,0.163625,0,0.436504,0,1718.0854,0,38.436346,32.2434,8060.85,1449.413057,1758.605324,0,4691.46203,71,71,95,0.003704,22.572805,0.188301,58.406034,58.406034,0,0,60.596675,0,18.462714,38.52775,0.001691,33.823568,201.869309,0.027302,0.001944,64.696598,112.705705,0,0,1998.733321,0,0,11.039084,139.120665,44.36,34.334201,17.84,61.095585,0.002017,0,0,0,0.358333,200,0.97508,0.076493,11.603146,84.450133,0,64.696598
6115.304094,0.568982,6115.304094,0,0,0,0.000751,0.003,0,0.060574,0.111803,0,0.392854,0,0,0,8.075794,32.2434,0,651.034208,1201.634865,0,4222.315827,68.700716,65,95,0.003706,24.435443,0.24085,56.830024,56.830024,0,0,0,0,43.674187,37.175861,0.00174,36.699271,216.026772,0.847487,0.258996,64.696598,123.304058,0,0,0,0,0,417.637171,77.267207,43.64,34.097261,18.56,61.095585,0.002084,0,0,0,0.458333,200,0.97508,0.076594,11.160288,84.133148,0,64.696598
5276.163833,0.490906,5276.163833,0,0,0,0,0.003,0,0.030077,0.075888,0,0.381941,0,0,0,0,32.2434,0,323.26627,815.624887,0,4105.029276,67.415075,65,95,0.00371,25.559449,0.293399,55.634143,55.634143,0,0,0,0,53.055694,36.183157,0.001802,39.510872,222.467655,0,0,64.696598,128.810356,0,0,0,0,0,0,20.606794,42.92,33.934712,19.28,61.095585,0.002181,0,0,0,0.558333,118.333333,0.97508,0.076692,10.716176,83.816163,0,64.638645
4814.422824,0.447945,4814.422824,0,0,0,0,0.003,0,0.018046,0.066782,0,0.360116,0,0,0,0,32.2434,0,193.959762,717.763488,0,3870.456175,66.519961,65,95,0.003715,26.398703,0.376602,55.671536,55.671536,0,0,0,0,76.960313,35.469708,0.001871,42.196983,224.665166,0,0,64.696598,128.810356,0,0,0,0,0,0,10.319935,42.095,33.731865,20.105,61.095585,0.002286,0,0,0,0.716667,60,0.97508,0.076805,10.009952,83.31427,0,64.638645
4522.864606,0.420818,4522.864606,0,0,0,0,0.003,0,0.012031,0.056583,0,0.349204,0,0,0,0,32.2434,0,129.306508,608.145074,0,3753.169624,65.690956,65,95,0.003722,27.216192,0.451046,55.860861,55.860861,0,0,0,0,85.04523,34.875959,0.001943,44.868434,225.625395,0,0,64.696598,128.810356,0,0,0,0,0,0,2.579984,41.3,33.445949,20.9,61.095585,0.002352,0,0,0,0.858333,60,0.97508,0.076919,9.37624,82.865207,0,64.638645
4506.49526,0.419295,4506.49526,0,0.014298,0,0.000194,0.003,0,0.012031,0.051481,0,0.338291,0,153.668585,0,2.088035,32.2434,0,129.306508,553.305658,0,3635.883073,65.065316,65,95,0.003729,27.869173,0.503595,56.131647,56.131647,0,0,5.212914,0,100.46333,34.358672,0.002014,47.469942,225.687522,0,0,64.696598,128.810356,0,0,173.784947,0,0,0,2.579984,40.58,33.22675,21.62,61.095585,0.002427,0,0,0,0.958333,60,0.97508,0.077021,8.927032,82.548222,0,64.638645
5430.695581,0.505284,5430.695581,0,0.078581,0,0.001644,0.003,0,0.013376,0.059481,0,0.349204,0,844.568207,0,17.665406,32.2434,0,143.759738,639.289206,0,3753.169624,65,65,95,0.003738,27.99947,0.586798,57.435267,57.435267,0,0,29.274221,0,122.030448,33.886524,0.002088,50.143802,227.633235,0,0,64.696598,128.810356,0,0,887.252563,0,0,0,10.319935,39.86,33.048449,22.34,61.095585,0.002519,0,0,0,1.116667,60,0.97508,0.07712,8.476528,82.231237,0,64.638645
14014.2422,1.303917,14014.2422,0,0.103977,0,0.003406,0.166936,0.5625,0.036701,0.070279,0,0.360116,0,1117.528618,0,36.610132,1794.200068,6045.6375,394.459857,755.349852,0,3870.456175,66.399401,65,95,0.003834,27.376555,0.661243,61.209258,61.209258,0,0,45.880311,0,4923.703103,33.315879,0.002148,52.774186,221.574363,84.943773,9.736539,64.639749,111.717474,556.21036,0,2235.286122,0,0,26092.65858,72.140316,38.51,32.621264,23.48,61.095585,0.002656,0,0,0,1.258333,60,0.97508,0.077312,7.494665,81.544436,0,64.638645
64762.47679,6.02565,64762.47679,0,1.192297,0,0.024143,0.003,4.175,0.086165,0.116278,0.025,0.403767,0,12814.57107,0,259.487135,32.2434,44872.065,926.082854,1249.729954,268.695,4339.602378,70.876466,71,95,0.003913,23.938071,0.713792,121.183707,21.183707,99.999999,0,440.58393,0,24.925685,32.696208,0.002199,55.378596,225.813016,18.197726,1.195823,64.638645,109.470614,0,0,11403.10867,0,0,5759.187029,247.314602,37.865,32.449072,24.185,61.095585,0.002734,0,0,0,1.358333,60,0.97508,0.077403,7.192988,81.333112,0,64.638645
61863.90612,5.75596,61863.90612,0,0.449854,0,0.017355,0.037001,4.5,0.109039,0.179381,0.005,0.45833,0,4834.941944,0,186.523111,397.677952,48365.1,1171.933979,1927.955003,53.739,4926.035132,71.053484,71,95,0.003924,23.856738,0.766341,66.833817,66.833817,0,0,200.987095,2112.647809,1418.107792,34.170039,0.002277,54.102341,246.924048,18.743842,7.333002,64.638645,123.053828,293.388278,0,6018.834914,0,0,9855.180706,262.761428,40.04,33.60204,23.735,61.095585,0.002694,170.538023,27.179855,8.188784,1.458333,60,0.97508,0.077071,9.219103,82.759545,61.289407,64.638645
17446.19092,1.623234,17446.19092,0,0.400909,0,0.012352,0.405552,0,0.115878,0.219299,0,0.469242,0,4308.893456,0,132.755741,4358.796411,0,1245.436669,2356.986964,0,5043.321682,71.000538,71,95,0.003995,24.334313,0.788236,59.179049,59.179049,0,0,200.03125,3362.086641,466.880959,42.024377,0.002321,40.837798,217.033107,8.74706,2.842994,64.638645,124.152479,943.712357,0,6620.893889,0,0,4380.210898,252.441493,45.74,36.349426,22.205,61.095585,0.002515,259.082548,85.864039,14.660564,1.5,71.666667,0.97508,0.076225,14.097096,86.272798,102.536015,64.638645
16188.68492,1.506232,16188.68492,0,0.201718,0,0.006298,0.447134,0,0.119115,0.262726,0,0.469242,0,2168.021526,0,67.691433,4805.702347,0,1280.221803,2823.726128,0,5043.321682,71,71,95,0.004004,24.385156,0.665622,46.313706,46.313706,0,0,92.433941,3981.828413,-141.121231,54.516367,0.002332,25.731827,153.56751,0,0,64.638645,121.95628,671.706739,0,3047.492723,0,0,0,221.54784,53.465,39.946774,19.91,61.095585,0.002294,305.468045,142.5799,17.090784,1.266667,80,0.97508,0.075104,20.798006,91.265314,124.716528,64.638645
14453.36522,1.344774,14453.36522,0,0.037498,0,0.001185,0.449526,0,0.115876,0.271447,0,0.469242,0,403.016388,0,12.732485,4831.420599,0,1245.413454,2917.460616,0,5043.321682,71.088236,71,95,0.00397,24.107718,0.363465,105.973133,5.973134,99.999999,0,16.954765,3916.971789,-715.235297,67.812402,0.002307,15.861821,259.639769,2.323726,0.613904,64.638645,121.988154,441.531311,0,559.00066,0,0,1110.213966,200.941047,58.94,42.181796,17.6,61.095585,0.002047,328.132484,184.055877,18.041739,0.691667,138.333333,0.97508,0.074339,25.423108,94.804982,133.079015,64.638645
13634.45578,1.268581,13634.45578,0,0,0,0,0.003,0,0.111389,0.674037,0,0.480155,0,0,0,0,32.2434,0,1197.18743,7244.416716,0,5160.608233,74.78543,71,95,0.003945,21.165074,0.547386,40.33884,40.33884,0,0,0,3500.997843,51.130094,77.867734,0.002235,10.877607,387.585908,4.09776,0.429812,64.638645,124.759703,0,0,0,0,0,2050.093418,159.727459,59.6,41.971621,14.915,61.095585,0.001807,337.298639,204.829964,18.358725,1.041667,180,0.97508,0.074273,25.188014,94.620074,130.165044,64.638645
11551.94343,1.074819,11551.94343,0,0,0,0,0.184477,0,0.10815,0.291124,0,0.491067,0,0,0,0,1982.723059,0,1162.379081,3128.946502,0,5277.894784,76.826149,71,95,0.003942,19.752915,0.788236,47.887599,47.887599,0,0,0,3281.936635,-164.755188,82.715389,0.002101,8.716936,453.928494,6.325514,1.980442,64.638645,124.245986,884.016777,0,0,0,0,3139.057098,139.120665,59.21,41.470654,13.01,61.095585,0.001672,335.792959,202.376427,18.332309,1.5,197.5,0.97508,0.074345,24.174059,93.827611,117.676936,64.638645
10713.01147,0.996763,10713.01147,0,0,0,0,0.140072,0,0.107197,0.258426,0,0.491067,0,0,0,0,1505.46724,0,1152.136213,2777.513237,0,5277.894784,76.555071,71,95,0.003925,19.8589,0.81889,44.977114,44.977114,0,0,0,3283.064527,-240.588392,85.108241,0.001981,7.603039,466.703625,0,0,64.638645,124.089383,976.455306,0,0,0,0,0,123.640763,60.515,42.200762,13.61,61.095585,0.001705,323.192799,176.963345,17.936078,1.558333,233.333333,0.97508,0.074155,25.593596,94.937059,106.745789,64.638645
9122.171617,0.848748,9122.171617,0,0,0,0,0.003,0,0.108493,0.2571,0,0.480155,0,0,0,0,32.2434,0,1166.06034,2763.259644,0,5160.608233,79.137561,71,95,0.003907,18.135733,1.024707,50.158833,50.158833,0,0,0,3176.014067,-222.771072,85.034936,0.001922,7.39288,467.976543,1.874456,0.587108,64.638645,124.116852,0,0,0,0,0,930.295076,123.640763,62.075,43.191615,14.885,61.095585,0.001802,294.690549,131.336154,16.720968,1.95,232.5,0.97508,0.073921,27.542199,96.469154,111.82347,64.638645
11312.89898,1.052578,11312.89898,0,0,0,0,0.191718,0,0.116959,0.24192,0,0.50198,0,0,0,0,2060.549871,0,1257.057249,2600.110523,0,5395.181335,76.285752,71,72,0.00384,19.59963,1.278695,52.335496,52.335496,0,225.209321,0,3109.423937,-2375.592161,81.530353,0.001903,8.206498,454.730628,1.755585,0.54837,64.638645,124.129017,490.919484,0,0,0,0,870.729902,108.193936,62.075,43.346329,16.1,61.095585,0.001872,243.021966,72.694156,12.917146,2.433333,208.333333,0.97508,0.073913,27.743634,96.627647,100.535999,64.638645
10561.59216,0.982675,10561.59216,0,0,0,0,0.003,0,0.141111,0.314758,0,0.523805,0,0,0,0,32.2434,0,1516.633498,3382.960828,0,5629.754436,76.16203,71,72,0.00372,19.055963,1.274315,54.840358,54.840358,0,189.259502,0,1642.747229,-1134.38448,74.863167,0.001962,10.573556,413.952042,2.277661,0.728212,64.638645,124.398879,0,0,0,0,0,1136.004778,144.247556,59.6,43.421992,21.635,61.095585,0.002458,122.778923,16.36595,3.830238,2.425,217.5,0.97508,0.074196,26.707066,95.808768,37.108245,64.638645
14942.37433,1.390273,14942.37433,0,0,0,0,0.195416,0,0.186709,0.415693,0.025,0.567456,0,0,0,0,2100.28852,0,2006.709993,4467.78018,268.695,6098.900639,74.973259,71,95,0.003689,19.681393,0.871439,112.295132,12.295133,99.999999,0,0,0,195.935638,66.372199,0.002164,15.591063,320.975492,1.434732,0.450029,64.638645,124.201032,493.624605,0,0,0,0,712.304716,190.621111,56.315,42.964337,26,61.095585,0.002983,0,0,0,1.658333,224.166667,0.97508,0.074606,24.781394,94.303089,0,64.638645
12636.86791,1.175763,12636.86791,0,0,0,0,0.003,0,0.233572,0.355823,0.005,0.578368,0,0,0,0,32.2434,0,2510.385217,3824.313101,53.739,6216.18719,75.495761,71,95,0.003717,19.471229,0.354706,51.507692,51.507692,0,0,0,0,528.31227,59.114022,0.002318,21.485591,219.766063,2.445955,0.787391,64.638645,124.547009,0,0,0,0,0,1221.973469,226.707808,53.57,41.809042,26.81,61.095585,0.003079,0,0,0,0.675,241.666667,0.97508,0.074993,22.562287,92.586086,0,64.638645
14178.4447,1.319195,14178.4447,0,0.006442,0,0.000047,0.266793,0,0.243497,0.256785,0,0.545631,0,69.234528,0,0.502666,2867.442344,0,2617.060336,2759.877289,0,5864.327538,72.733185,71,95,0.003744,21.546856,0.525491,52.746243,52.746243,0,0,2.617336,0,408.888337,53.472488,0.002387,27.111501,164.78223,2.737718,0.85308,64.638645,124.172649,890.201619,0,124.502486,0,0,1357.064792,216.387873,51.365,40.591662,26.54,61.095585,0.003037,0,0,0,1,0,0.97508,0.075322,20.485031,91.00116,0,64.638645
10083.50412,0.938192,10083.50412,0,0,0,0.000121,0.003,0,0.206964,0.215214,0,0.512893,0,0,0,1.300883,32.2434,0,2224.41275,2313.079204,0,5512.467885,71.894986,71,95,0.00377,22.281694,0.757583,53.778578,53.778578,0,0,0,0,312.147753,49.126123,0.002449,32.634044,146.394862,0,0,64.638645,123.993397,0,0,0,0,0,0,195.781079,50.015,39.911458,26.345,61.095585,0.003044,0,0,0,1.441667,0,0.97508,0.07552,19.123056,89.970958,0,64.638645
11077.2557,1.030653,11077.2557,0,0.06986,0,0.001264,0.110603,0,0.156731,0.201128,0,0.491067,0,750.836861,0,13.588343,1188.740233,0,1684.508385,2161.687097,0,5277.894784,71.105952,71,95,0.003797,23.051852,0.67438,53.692135,53.692135,0,0,29.2432,0,340.298741,46.449249,0.002518,37.084848,168.93173,0.683814,0.213072,64.638645,124.164348,705.409925,0,964.422586,0,0,338.958824,159.727459,49.01,39.373229,26.42,61.095585,0.003038,0,0,0,1.283333,0,0.97508,0.07567,18.029177,89.15208,0,64.638645
9249.132285,0.860561,9249.132285,0,0.119569,0,0.003006,0.003,0,0.134857,0.163625,0,0.436504,0,1285.102658,0,32.305816,32.2434,0,1449.413057,1758.605324,0,4691.46203,71,71,95,0.003823,23.29257,0.599935,54.449749,54.449749,0,0,46.872177,0,294.665486,44.42977,0.002583,41.061872,181.909777,0,0,64.638645,124.21459,0,0,1545.774738,0,0,0,139.120665,47.93,38.788088,26.42,61.095585,0.003031,0,0,0,1.141667,0,0.97508,0.075832,17.000361,88.386032,0,64.638645
7025.011512,0.653623,7025.011512,0,0,0,0.000611,0.087782,0,0.060574,0.111803,0,0.392854,0,0,0,6.562202,943.46441,0,651.034208,1201.634865,0,4222.315827,68.807749,65,95,0.003842,25.237133,0.547386,53.119094,53.119094,0,0,0,0,280.486947,42.794726,0.002632,44.542438,190.351237,0,0,64.638645,124.21459,469.250051,0,0,0,0,0,77.267207,46.85,38.255296,26.42,61.095585,0.003049,0,0,0,1.041667,0,0.97508,0.075992,16.143286,87.752062,0,64.638645
5276.163833,0.490906,5276.163833,0,0,0,0,0.003,0,0.030077,0.075888,0,0.381941,0,0,0,0,32.2434,0,323.26627,815.624887,0,4105.029276,67.774839,65,95,0.003862,26.27069,0.494837,52.31211,52.31211,0,0,0,0,261.636013,41.277319,0.002682,48.105649,195.492069,0,0,64.638645,124.21459,0,0,0,0,0,0,20.606794,45.875,37.693997,26.42,61.095585,0.003033,0,0,0,0.941667,0,0.97508,0.07614,15.281554,87.118092,0,64.582677
5488.540277,0.510666,5488.540277,0,0,0,0,0.065721,0,0.018046,0.066782,0,0.360116,0,0,0,0,706.360853,0,193.959762,717.763488,0,3870.456175,66.745501,65,95,0.003879,27.344309,0.411635,51.860509,51.860509,0,0,0,0,252.468234,39.965525,0.002722,51.379192,196.177759,0,0,64.638645,124.21459,363.582655,0,0,0,0,0,10.319935,44.87,37.119944,26.42,61.095585,0.00302,0,0,0,0.783333,0,0.97508,0.076293,14.160767,86.299213,0,64.582677
5259.253942,0.489333,5259.253942,0,0.003264,0,0,0.068251,0,0.012031,0.056583,0,0.349204,0,35.082078,0,0,733.550658,0,129.306508,608.145074,0,3753.169624,66.023654,65,95,0.003898,28.17319,0.33719,52.400368,52.400368,0,0,1.231539,0,238.4992,38.579429,0.002761,55.008082,197.639333,0,0,64.638645,124.21459,364.485919,0,82.018809,0,0,0,2.579984,43.79,36.532425,26.42,61.095585,0.003021,0,0,0,0.641667,40.833333,0.97508,0.076457,13.106457,85.533166,0,64.582677
4351.595626,0.404882,4351.595626,0,0,0,0.00008,0.003,0,0.012031,0.051481,0,0.338291,0,0,0,0.856986,32.2434,0,129.306508,553.305658,0,3635.883073,65.267397,65,95,0.003914,29.0358,0.284641,52.425995,52.425995,0,0,0,0,240.210453,37.241204,0.002792,58.632051,199.752227,0,0,64.638645,124.21459,0,0,0,0,0,0,2.579984,42.71,36.010787,26.525,61.095585,0.003051,0,0,0,0.541667,70,0.97508,0.076617,12.22795,84.899195,0,64.582677
5852.804587,0.544558,5852.804587,0,0.052348,0,0.001113,0.069038,0,0.013376,0.059481,0,0.349204,0,562.62233,0,11.96029,742.003398,0,143.759738,639.289206,0,3753.169624,65.003787,65,95,0.003933,29.45015,0.201438,53.403687,53.403687,0,0,19.910163,0,234.917304,35.967302,0.00283,62.486302,202.44486,0,0,64.638645,124.21459,357.049256,0,663.552173,0,0,0,10.319935,41.735,35.448984,26.6,61.095585,0.003043,0,0,0,0.383333,70,0.97508,0.076767,11.344508,84.265225,0,64.582677
6559.769737,0.610336,6559.769737,0,0.063971,0,0.00134,0.077929,0,0.036701,0.070279,0,0.360116,0,687.54613,0,14.397633,837.560091,0,394.459857,755.349852,0,3870.456175,65,65,95,0.003954,29.607895,0.126994,54.836054,54.836054,0,0,23.418312,0,284.978118,34.711938,0.00286,66.37916,204.921455,3.435027,1.083531,64.60537,124.288033,452.792823,0,780.449722,0,0,1709.798564,72.140316,40.73,34.890765,26.6,61.095585,0.003045,0,0,0,0.241667,70,0.97508,0.076921,10.456068,83.631255,0,64.582677
21539.51073,2.004086,21539.51073,0,1.305899,0,0.027254,0.039723,0,0.086165,0.116278,0.025,0.403767,0,14035.54179,0,292.923093,426.935655,0,926.082854,1249.729954,268.695,4339.602378,70.673202,71,95,0.003964,24.427746,0.074445,118.318042,18.318043,99.999999,0,487.200311,0,-0.211602,33.482844,0.002883,70.262836,207.712681,1.967405,0.630644,64.582684,124.366358,0,0,12482.9823,0,0,983.088165,247.314602,39.65,34.283981,26.6,61.095585,0.003046,0,0,0,0.141667,70,0.97508,0.077088,9.30021,82.812376,0,64.582677
15553.46652,1.44713,15553.46652,0,0.547897,0,0.019228,0.128256,0,0.109039,0.179381,0.005,0.45833,0,5888.68404,0,206.654758,1378.464611,0,1171.933979,1927.955003,53.739,4926.035132,71.000001,71,95,0.003972,24.189761,0.021895,64.2314,64.2314,0,0,247.834472,2200.312622,215.280425,33.925672,0.002904,69.597531,217.286831,0.981,0.310713,64.582677,124.411414,506.359764,0,7719.856918,0,0,488.777372,262.761428,40.25,34.600766,26.6,61.095585,0.003037,179.836255,27.705914,7.68689,0.041667,70,0.97508,0.076996,9.784547,83.155777,63.706794,64.582677
14463.81044,1.345746,14463.81044,0,0.25909,0,0.008935,0.213797,0,0.115878,0.278803,0,0.469242,0,2784.648745,0,96.035169,2297.848221,0,1245.436669,2996.519951,0,5043.321682,71.038859,71,95,0.004034,24.534147,0.214575,56.475216,56.475216,0,0,124.228989,3451.865675,1363.803122,41.730704,0.002915,51.857668,182.722221,22.070449,7.097066,64.582677,122.226061,585.082706,0,4156.729161,0,0,10831.29348,252.441493,45.725,37.340625,25.235,61.095585,0.002924,271.946863,87.805947,13.075638,0.408333,70,0.97508,0.076177,14.595484,86.642614,105.081871,64.582677
31263.21846,2.908802,31263.21846,0,0.135821,0,0.004369,0.207844,1.5,0.119115,0.472411,0,0.469242,0,1459.772218,0,46.956068,2233.865711,16121.7,1280.221803,5077.38098,0,5043.321682,71.274979,71,95,0.004083,24.63714,0.766341,46.678155,46.678155,0,0,61.992086,4083.085257,-141.159033,55.092707,0.00289,31.259574,163.709977,2.694529,2.273229,64.582677,116.029272,351.008652,0,2043.595596,0,0,1155.467411,221.54784,54.35,40.608379,20.375,61.095585,0.00238,319.388977,146.082346,14.871888,1.458333,70,0.97508,0.074965,21.630759,91.899285,127.656339,64.582677
58243.60833,5.419119,58243.60833,0,0,0,0,0.003,4.5,0.115876,0.331001,0,0.469242,0,0,0,0,32.2434,48365.1,1245.413454,3557.529796,0,5043.321682,73.485183,71,95,0.004062,22.747027,0.437909,106.955882,6.955883,99.999999,0,0,4003.228036,-495.997411,68.631605,0.002768,18.523041,261.768763,23.964315,5.488942,64.582677,119.117778,0,0,0,0,0,10939.2444,200.941047,60.2,42.711681,17.6,61.095585,0.002004,342.370402,188.653165,15.426612,0.833333,70,0.97508,0.074164,26.465502,95.62386,135.914579,64.582677
9518.10998,0.885587,9518.10998,0,0,0,0,0.003,0,0.111389,0.291043,0,0.480155,0,0,0,0,32.2434,0,1197.18743,3128.070917,0,5160.608233,75.838613,71,95,0.004038,20.906879,0.122615,34.34495,34.34495,0,0,0,3559.833519,-58.717288,80.362091,0.002631,11.835666,361.391873,1.01282,0.274019,64.582677,119.519898,0,0,0,0,0,486.932898,159.727459,63.275,44.334452,17.6,61.095585,0.002057,351.615803,209.641456,15.241704,0.233333,70,0.97508,0.073722,29.199031,97.789926,132.461722,64.582677
10133.40365,0.942835,10133.40365,0,0,0,0,0.052493,0,0.10815,0.291124,0,0.491067,0,0,0,0,564.183281,0,1162.379081,3128.946502,0,5277.894784,78.324498,71,95,0.004038,19.255179,0.424772,37.0423,37.0423,0,0,0,3338.374686,85.65539,88.061515,0.002501,8.745586,434.022879,11.236491,3.641759,64.582677,124.218521,0,0,0,0,0,5629.851324,139.120665,64.925,45.103725,17.81,61.095585,0.002047,350.347862,207.301889,15.268119,0.808333,70,0.97508,0.073491,30.877315,99.137113,119.673074,64.582677
12005.50397,1.11702,12005.50397,0,0,0,0,0.260329,0,0.107197,0.258426,0,0.491067,0,0,0,0,2797.959733,0,1152.136213,2777.513237,0,5277.894784,78.878365,71,95,0.00404,18.928999,0.24085,35.444097,35.444097,0,0,0,3354.739752,-84.903193,91.967433,0.002378,7.351392,452.925792,0,0,64.582677,124.598287,1479.704813,0,0,0,0,0,123.640763,66.665,46.076569,18.485,61.095585,0.002115,337.774117,181.608186,15.400196,0.458333,70,0.975656,0.073283,32.726409,100.642792,108.848737,64.582677
