MF PT 1 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 1 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 1 Elec IAQ Range + EE - Site Energy|Heating (G),MF PT 1 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Heating (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 1 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 1 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 1 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 1 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 1 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 1 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 1 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 1 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 1 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 1 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 1 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 1 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 1 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 1 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 1 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 1 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 1 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 1 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 1 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 1 Elec IAQ Range + EE - Weather|Mains Water Temperature
3977.245293,0.370052,3977.245293,0,0,0.068162,0.107703,0,0.194186,0,0,0,0,0,0,732.59402,1157.574449,0,2087.076824,0,0,84.579046,71,95,0.007237,28.043482,0,18.144118,18.144118,0,0,0,945.509915,188.720086,0.206977,0.088438,74.042002,125.451054,0,0,0,88.501718,165.915617,0,71.032811,73.895,59.108954,48.8,70.643218,0.00758,296.909445,211.643103,29.690944,0,220,0.976067,0.071693,47.00993,112.846721,121.340396,74.042002
5315.253487,0.38292,4115.543639,0,0,0.065317,0.1189,0,0.198702,1100.651237,1199.709848,0,1100.651237,0,0,702.014656,1277.915489,0,2135.613494,0,1199.709848,87.891816,71,95,0.007256,25.304642,0.153268,16.669566,16.669566,0,0,0,1416.670409,170.276752,0.153391,0.064653,74.042002,125.091669,0,0,0,65.32278,131.885846,0,71.032811,78.335,60.205152,47.99,70.643218,0.007261,311.596425,246.680887,29.743775,0.291667,220,0.976067,0.071138,51.026994,116.465635,123.364969,74.042002
5639.644084,0.397625,4273.596492,0,0,0.063263,0.131143,0,0.203218,1253.254672,1366.047592,0,1253.254672,0,0,679.943228,1409.503099,0,2184.150165,0,1366.047592,91.161902,71,95,0.00728,22.906454,0.753204,19.173171,19.173171,0,0,0,1801.715402,184.840392,1.918282,0.793201,74.042002,125.384181,0,0,0,812.317881,114.870961,0,71.032811,82.475,61.267701,47,70.643218,0.007004,316.668187,259.594161,29.558867,1.433333,220,0.976067,0.070623,54.611145,119.767564,116.204697,74.042002
4101.63272,0.381625,4101.63272,0,0,0.062659,0.115748,0,0.203218,0,0,0,0,0,0,673.448387,1244.034168,0,2184.150165,0,0,93.722968,71,95,0.007303,21.215365,1.256799,26.447185,26.447185,0,0,0,2021.910975,110.049607,0,0,74.042002,125.819367,0,0,0,0,102.089313,0,71.032811,84.2,61.680538,46.715,70.643218,0.006881,312.943612,249.300182,29.823022,2.391667,185,0.976067,0.070413,56.228101,121.273244,104.421123,74.042002
5608.469279,0.410408,4410.98633,0.017781,0,0.062782,0.131143,0,0.198702,1098.60821,1197.482949,0,1098.60821,191.102067,0,674.767669,1409.503099,0,2135.613494,0,1197.482949,94.954891,71,95,0.007317,20.460928,1.703466,35.974883,35.974883,0,0,0,2047.840896,130.802605,0,0,74.042002,125.819367,0,82.533018,26.210573,0,102.089313,0,71.032811,84.2,61.909977,47.15,70.643218,0.007032,299.577403,216.473469,29.928683,3.241667,177.5,0.976067,0.070396,56.368589,121.405321,114.564614,74.042002
21807.63613,2.029033,21807.63613,1.645459,0,0.064114,0.111726,0,0.207734,0,0,0,0,17685.06115,0,689.083839,1200.804308,0,2232.686835,0,0,73.380353,71,72,0.006699,37.690419,1.668434,35.15182,35.15182,0,0,0,1875.772804,196.405071,0,0,74.042002,125.819367,0,6482.457627,2554.271436,0,89.334977,0,71.032811,83.99,61.699428,46.46,70.643218,0.006942,274.324251,164.715916,28.607912,3.175,219.166667,0.976067,0.070433,55.974837,121.035505,120.798271,74.042002
30627.5407,1.802914,19377.3601,1.33437,0,0.069202,0.182575,0,0.216766,10321.2666,11250.1806,0,10321.2666,14341.54723,0,743.76834,1962.28435,0,2329.760176,0,11250.1806,71.935892,71,72,0.00575,33.865726,1.716604,36.038033,36.038033,0,0,0,1461.389807,1600.689829,18.319501,7.59964,74.042002,125.144796,0,5367.895151,1789.936979,7764.967756,119.104199,0,71.032811,82.265,62.07445,48.8,70.643218,0.007579,228.59914,100.034324,24.249366,3.266667,222.5,0.976067,0.070586,54.901408,120.031719,108.76954,74.042002
32130.1145,0.611747,6574.93563,0,0,0.083273,0.268644,0.025,0.23483,23445.11823,25555.17887,0,23445.11823,0,0,894.99848,2887.335293,268.695,2523.906857,0,25555.17887,87.725446,71,95,0.005895,20.795856,1.861114,107.272414,7.272414,99.999999,0,0,878.081448,4719.44558,41.583546,16.612919,74.042002,124.780723,0,0,0,17434.7469,157.394519,0,71.032811,78.2,62.166874,52.265,70.643218,0.008564,162.40207,36.876503,14.713395,3.541667,221.666667,0.976067,0.071009,51.920579,117.284514,78.001122,74.042002
6216.061236,0.578357,6216.061236,0,0,0.109107,0.224903,0.005,0.239346,0,0,0,0,0,0,1172.661008,2417.2177,53.739,2572.443527,0,0,90.018225,71,95,0.006156,20.108291,1.68595,38.591608,38.591608,0,0,0,100.417298,946.566627,0.133697,0.057384,74.042002,125.605667,0,0,0,57.244811,187.191052,0,71.032811,74.105,60.922828,52.82,70.643218,0.008683,46.438328,1.527393,1.400018,3.208333,218.333333,0.976067,0.07154,48.137183,113.850508,10.283993,74.042002
6639.827078,0.506267,5441.255788,0,0,0.137789,0.14268,0,0.225798,1099.606688,1198.57129,0,1099.606688,0,0,1480.923685,1533.498587,0,2426.833516,0,1198.57129,89.572411,71,95,0.006284,20.809522,1.453858,36.595362,36.595362,0,0,0,0,921.655657,0.06934,0.029132,74.042002,125.087484,0,0,0,29.500608,178.669954,0,71.032811,71.42,60.913289,54.515,70.643218,0.009289,0,0,0,2.766667,204.166667,0.976067,0.071832,45.831346,111.790104,0,74.042002
5037.356544,0.468687,5037.356544,0,0,0.14997,0.106467,0,0.21225,0,0,0,0,0,0,1611.844803,1144.288236,0,2281.223505,0,0,88.578578,71,95,0.006427,21.953728,1.304969,34.865814,34.865814,0,0,0,0,886.630693,0,0,74.042002,124.973282,0,0,0,0,161.655068,0,71.032811,69.68,60.756749,55.52,70.643218,0.009585,0,0,0,2.483333,200,0.976067,0.072034,44.391807,110.522163,0,74.042002
4621.98878,0.43004,4621.98878,0,0,0.135574,0.091248,0,0.203218,0,0,0,0,0,0,1457.12128,980.717335,0,2184.150165,0,0,87.003286,71,95,0.006561,23.5553,1.169217,32.741678,32.741678,0,0,0,0,846.097443,0,0,74.042002,124.973282,0,0,0,0,131.885846,0,71.032811,68.765,60.34868,55.22,70.643218,0.009531,0,0,0,2.225,200,0.976067,0.072165,43.578046,109.808947,0,74.042002
4864.923245,0.341021,3665.228685,0,0,0.084177,0.076206,0,0.180639,1100.637212,1199.694561,0,1100.637212,0,0,904.717406,819.044465,0,1941.466813,0,1199.694561,85.724161,71,95,0.006688,24.999823,1.042224,30.687084,30.687084,0,0,0,0,785.894152,0.024847,0.010321,74.042002,124.906335,0,0,0,10.535668,114.870961,0,71.032811,68.12,60.124231,55.22,70.643218,0.009535,0,0,0,1.983333,200,0.976067,0.072253,44.271283,110.416502,0,74.042002
2895.48901,0.269403,2895.48901,0,0,0.04129,0.065539,0,0.162575,0,0,0,0,0,0,443.771363,704.397516,0,1747.320132,0,0,84.363086,71,95,0.006805,26.569042,0.937125,29.141624,29.141624,0,0,0,0,739.980616,0,0,74.042002,124.900318,0,0,0,0,63.798993,0,71.032811,67.4,59.862246,55.22,70.643218,0.009533,0,0,0,1.783333,200,0.976067,0.072352,44.664071,110.759902,0,74.042002
2550.217279,0.237278,2550.217279,0,0,0.020502,0.058717,0,0.158059,0,0,0,0,0,0,220.351421,631.082396,0,1698.783461,0,0,83.426464,71,95,0.006917,27.806645,0.832027,27.847641,27.847641,0,0,0,0,703.763728,0,0,74.042002,124.900318,0,0,0,0,17.014886,0,71.032811,66.785,59.64321,55.22,70.643218,0.009541,0,0,0,1.583333,200,0.975491,0.072393,44.091482,110.258009,0,74.042002
3552.763601,0.218822,2351.85877,0,0,0.012301,0.057494,0,0.149027,1101.747552,1200.904831,0,1101.747552,0,0,132.210853,617.937797,0,1601.710121,0,1200.904831,80.563773,71,95,0.007107,31.337269,0.726929,25.311752,25.311752,0,95.092646,0,0,1764.441598,0,0,74.042002,124.900318,0,0,0,0,8.521098,0,71.032811,66.14,59.425914,55.22,70.643218,0.009556,0,0,0,1.383333,200,0.97508,0.072449,44.422582,110.548579,0,73.921683
2200.979326,0.204784,2200.979326,0,0,0.008201,0.052073,0,0.144511,0,0,0,0,0,0,88.140568,559.665307,0,1553.17345,0,0,80.393085,71,95,0.007319,32.434434,0.591177,24.414042,24.414042,0,41.375486,0,0,1066.535347,0,0,74.042002,124.900318,0,0,0,0,2.130275,0,71.032811,65.42,59.22443,55.325,70.643218,0.009594,0,0,0,1.125,200,0.97508,0.072544,44.453165,110.574994,0,73.921683
3340.115397,0.199045,2139.298056,0,0,0.008201,0.05085,0,0.139995,1101.667286,1200.817342,0,1101.667286,0,0,88.140568,546.520707,0,1504.63678,0,1200.817342,80.932912,71,95,0.0074,32.214798,0.464184,25.228207,25.228207,0,0,0,0,613.097297,0,0,74.042002,124.900318,0,0,0,0,2.130275,0,71.032811,64.805,58.977769,55.4,70.643218,0.00958,0,0,0,0.883333,205.833333,0.97508,0.072631,43.940835,110.125932,0,73.921683
2225.907912,0.207104,2225.907912,0,0,0.008767,0.053825,0,0.144511,0,0,0,0,0,0,94.230464,578.503998,0,1553.17345,0,0,80.433057,71,95,0.007494,33.155612,0.359085,25.143642,25.143642,0,0,0,0,605.073939,0,0,74.042002,124.900318,0,0,0,0,8.521098,0,71.032811,64.16,58.730347,55.4,70.643218,0.009574,0,0,0,0.683333,210,0.97508,0.072721,44.001224,110.178763,0,73.921683
7920.28856,0.231722,2490.505441,0,0,0.023272,0.059424,0,0.149027,4981.452403,5429.783119,0,4981.452403,0,0,250.120802,638.674518,0,1601.710121,0,5429.783119,81.16811,71,95,0.007612,32.892181,0.253987,26.027949,26.027949,0,0,0,0,1231.715441,8.647957,3.589803,73.982748,125.224543,0,0,0,3678.508458,59.565755,0,71.032811,63.545,58.466679,55.4,70.643218,0.009551,0,0,0,0.483333,210,0.97508,0.072809,43.940835,110.125932,0,73.921683
4593.98673,0.315691,3392.979438,0,0,0.054636,0.081464,0.0125,0.167091,1101.841553,1201.007293,0,1101.841553,0,0,587.214598,875.560538,134.3475,1795.856802,0,1201.007293,79.972157,71,95,0.007732,34.717393,0.148889,56.296953,6.296953,50,0,0,7.459068,876.309755,0.518805,0.220904,73.921683,125.373557,0,0,0,222.346493,204.205938,0,71.032811,62.9,58.201108,55.4,70.643218,0.009535,7.132166,0.951846,1.109448,0.283333,210,0.97508,0.072901,44.001224,110.178763,0.629673,73.921683
5311.509398,0.369014,3966.089038,0,0,0.06914,0.107703,0.0025,0.18967,1234.330606,1345.42036,0,1234.330606,0,0,743.104936,1157.574449,26.8695,2038.540154,0,1345.42036,80.032417,71,95,0.007845,35.142578,0.043791,25.842542,25.842542,0,0,0,163.459502,607.732144,1.668645,0.700534,73.921683,125.308761,0,0,0,712.14388,216.960274,0,71.032811,62.6,58.095019,55.4,70.643218,0.009538,83.31427,26.330475,16.113413,0.083333,210,0.97508,0.072942,44.152196,110.31084,41.346949,73.921683
5335.863948,0.379531,4079.126682,0,0,0.07082,0.114525,0,0.194186,1152.969969,1256.737266,0,1152.969969,0,0,761.160289,1230.889569,0,2087.076824,0,1256.737266,80.425629,71,95,0.007926,35.046863,0,25.887395,25.887395,0,0,0,302.074942,431.857808,0.691482,0.277993,73.921683,124.393254,0,0,0,291.411101,208.439175,0,71.032811,62.915,58.267014,55.4,70.643218,0.009572,117.02036,74.658281,37.932559,0,210,0.97508,0.072895,44.363101,110.495748,62.690909,73.921683
4102.717101,0.381726,4102.717101,0,0,0.070216,0.117324,0,0.194186,0,0,0,0,0,0,754.665448,1260.974829,0,2087.076824,0,0,81.480484,71,95,0.007986,34.12186,0,25.443651,25.443651,0,0,0,538.595213,363.079609,0.185509,0.073566,73.921683,124.285569,0,0,0,77.874501,182.930503,0,71.032811,64.295,58.832829,55.4,70.643218,0.009607,150.171725,126.976634,54.23088,0,210,0.97508,0.072699,45.143756,111.182549,85.900843,73.921683
5177.954433,0.370052,3977.245293,0,0,0.068162,0.107703,0,0.194186,1101.568018,1200.70914,0,1101.568018,0,0,732.59402,1157.574449,0,2087.076824,0,1200.70914,81.819762,71,95,0.008086,34.180397,0.030654,23.387498,23.387498,0,83.44083,0,901.394684,917.064201,0,0,73.921683,124.394255,0,0,0,0,165.915617,0,71.032811,66.8,59.725568,55.4,70.643218,0.009588,205.644131,181.791121,55.366743,0.058333,210,0.975656,0.072398,43.904654,110.099517,107.279145,73.921683
6728.38536,0.38292,4115.543639,0,0,0.065317,0.1189,0,0.198702,2397.102497,2612.841721,0,2397.102497,0,0,702.014656,1277.915489,0,2135.613494,0,2612.841721,83.29171,71,95,0.008203,33.072057,0.726929,24.004813,24.004813,0,136.333357,0,1351.677287,963.263009,3.323803,1.368831,73.921683,124.753227,0,0,0,1410.543683,131.885846,0,71.032811,70.415,60.460731,54.35,70.643218,0.009226,260.535396,227.532367,45.989265,1.383333,210,0.976067,0.071976,44.805028,110.89198,117.097227,73.921683
4273.596492,0.397625,4273.596492,0,0,0.063263,0.131143,0,0.203218,0,0,0,0,0,0,679.943228,1409.503099,0,2184.150165,0,0,85.214975,71,95,0.008317,31.52526,0.810132,22.787881,22.787881,0,151.906427,0,1739.996071,669.608225,0.417511,0.173319,73.921683,125.384012,0,0,0,177.595711,114.870961,0,71.032811,73.4,61.013435,53.6,70.643218,0.008902,289.59237,248.858897,38.487283,1.541667,204.166667,0.976067,0.071609,47.552727,113.322199,113.207693,73.921683
5379.410128,0.381625,4101.63272,0,0,0.062659,0.115748,0,0.203218,1172.272851,1277.777408,0,1172.272851,0,0,673.448387,1244.034168,0,2184.150165,0,1277.777408,86.769965,71,95,0.008416,30.342083,1.4451,32.164444,32.164444,0,214.234616,0,1986.101386,719.79756,0.953014,0.410347,73.921683,125.476937,0,0,0,409.808241,102.089313,0,71.032811,75.875,61.85863,53.6,70.643218,0.00889,302.086869,244.89153,33.045704,2.75,200,0.976067,0.07128,49.870865,115.409018,103.260823,73.921683
4219.884263,0.392628,4219.884263,0,0,0.062782,0.131143,0,0.198702,0,0,0,0,0,0,674.767669,1409.503099,0,2135.613494,0,0,86.912221,71,95,0.008534,30.62525,2.040656,42.848715,42.848715,0,276.676685,0,2011.851769,716.79566,0,0,73.921683,125.566565,0,0,0,0,102.089313,0,71.032811,77,62.253656,53.39,70.643218,0.008895,288.799908,212.485635,32.675888,3.883333,205.833333,0.976067,0.07113,50.892603,116.333558,113.071325,73.921683
19243.58842,1.678537,18040.5818,1.294963,0,0.064114,0.111726,0,0.207734,1103.675795,1203.006617,0,1103.675795,13918.00682,0,689.083839,1200.804308,0,2232.686835,0,1203.006617,72.452788,71,72,0.007843,45.291883,2.334055,48.281115,48.281115,0,47.225275,0,1839.652095,451.707086,0,0,73.921683,125.566565,0,5794.593803,2823.221806,0,89.334977,0,71.032811,76.79,61.90792,52.925,70.643218,0.008714,264.709034,161.891444,30.377746,4.441667,210,0.976067,0.071178,50.689515,116.14865,118.701417,73.921683
18391.54554,1.451991,15605.70531,0.983447,0,0.069202,0.182575,0,0.216766,2555.816721,2785.840226,0,2555.816721,10569.89244,0,743.76834,1962.28435,0,2329.760176,0,2785.840226,71.937199,71,72,0.006825,40.12751,2.728174,58.250006,58.250006,0,0,0,1353.779789,965.317227,3.789238,1.561044,73.921683,125.235885,0,4206.139164,1723.797105,1608.22391,119.104199,0,71.032811,75.275,62.129467,54.275,70.643218,0.009207,200.281798,94.830743,28.158849,5.191667,204.166667,0.976067,0.071324,49.522724,115.092033,101.255937,73.921683
6574.93563,0.611747,6574.93563,0,0,0.083273,0.268644,0.025,0.23483,0,0,0,0,0,0,894.99848,2887.335293,268.695,2523.906857,0,0,80.230836,71,95,0.006933,30.952796,2.592422,114.569008,14.569009,99.999999,263.081597,0,779.586235,5095.59587,0.070174,0.02947,73.921683,125.181488,0,0,0,29.951728,157.394519,0,71.032811,71.99,61.574652,55.4,70.643218,0.009591,135.247007,34.600426,16.298321,4.933333,200,0.976067,0.071721,47.967866,113.692015,69.36403,73.921683
10467.3612,0.578357,6216.061236,0,0,0.109107,0.224903,0.005,0.239346,3900.275192,4251.29996,0,3900.275192,0,0,1172.661008,2417.2177,53.739,2572.443527,0,4251.29996,81.595461,71,95,0.007539,32.130413,2.386605,52.99104,52.99104,0,225.222136,0,91.135831,3296.576866,5.578386,2.30051,73.921683,124.707047,0,0,0,2368.291729,187.191052,0,71.032811,67.715,60.043158,55.4,70.643218,0.009584,42.819414,1.633549,1.532095,4.541667,200,0.975491,0.072261,47.171197,112.978799,9.284292,73.921683
6729.976816,0.506267,5441.255788,0,0,0.137789,0.14268,0,0.225798,1182.312869,1288.721028,0,1182.312869,0,0,1480.923685,1533.498587,0,2426.833516,0,1288.721028,83.824278,71,95,0.007821,30.98685,2.211441,51.164434,51.164434,0,0,0,0,1012.934301,1.305482,0.529133,73.921683,124.419657,0,0,0,551.460704,178.669954,0,71.032811,65,60.100131,57.08,70.643218,0.010246,0,0,0,4.208333,194.166667,0.97508,0.072528,46.607088,112.476905,0,73.921683
9118.226823,0.468687,5037.356544,0,0,0.14997,0.106467,0,0.21225,3743.917688,4080.87028,0,3743.917688,0,0,1611.844803,1144.288236,0,2281.223505,0,4080.87028,83.916472,71,95,0.007973,31.484668,2.010003,47.558656,47.558656,0,0,0,0,1023.809055,6.397863,2.654486,73.921683,124.642607,0,0,0,2721.016054,161.655068,0,71.032811,63.98,59.967656,57.65,70.643218,0.010395,0,0,0,3.825,190,0.97508,0.072652,45.89217,111.842935,0,73.921683
4621.98878,0.43004,4621.98878,0,0,0.135574,0.091248,0,0.203218,0,0,0,0,0,0,1457.12128,980.717335,0,2184.150165,0,0,82.675406,71,95,0.008083,33.224229,1.852355,44.070445,44.070445,0,0,0,0,816.787693,0,0,73.921683,124.996085,0,0,0,0,131.885846,0,71.032811,63.785,59.490764,56.99,70.643218,0.010136,0,0,0,3.525,190,0.97508,0.072709,44.963753,111.024057,0,73.921683
4865.798634,0.341021,3665.228685,0,0,0.084177,0.076206,0,0.180639,1101.440321,1200.56995,0,1101.440321,0,0,904.717406,819.044465,0,1941.466813,0,1200.56995,81.922766,71,95,0.008205,34.541163,1.664055,39.885181,39.885181,0,0,0,0,736.328817,1.031959,0.429874,73.921683,125.009382,0,0,0,439.407526,114.870961,0,71.032811,63.86,59.352316,56.63,70.643218,0.010032,0,0,0,3.166667,190,0.97508,0.07271,44.513747,110.627825,0,73.921683
4142.214888,0.269403,2895.48901,0,0,0.04129,0.065539,0,0.162575,1143.785208,1246.725877,0,1143.785208,0,0,443.771363,704.397516,0,1747.320132,0,1246.725877,81.05942,71,95,0.008312,35.984347,1.484512,36.308366,36.308366,0,0,0,0,647.749274,0.572218,0.244861,73.921683,125.429739,0,0,0,245.602991,63.798993,0,71.032811,63.86,59.142925,56.27,70.643218,0.0099,0,0,0,2.825,190,0.97508,0.072725,44.513747,110.627825,0,73.921683
2550.217279,0.237278,2550.217279,0,0,0.020502,0.058717,0,0.158059,0,0,0,0,0,0,220.351421,631.082396,0,1698.783461,0,0,80.425592,71,95,0.008406,37.141207,1.296211,32.847886,32.847886,0,0,0,0,564.38533,0,0,73.921683,125.684564,0,0,0,0,17.014886,0,71.032811,63.965,58.906094,55.91,70.643218,0.009728,0,0,0,2.466667,190,0.97508,0.072731,43.667387,109.888193,0,73.921683
3552.870881,0.218822,2351.85877,0,0,0.012301,0.057494,0,0.149027,1101.845974,1201.012112,0,1101.845974,0,0,132.210853,617.937797,0,1601.710121,0,1201.012112,80.019601,71,95,0.008489,38.003588,1.116668,30.068505,30.068505,0,0,0,0,522.03396,0,0,73.921683,125.684564,0,0,0,0,8.521098,0,71.032811,64.04,58.798557,55.55,70.643218,0.009644,0,0,0,2.125,190,0.97508,0.07273,43.062844,109.359885,0,73.800598
2200.979326,0.204784,2200.979326,0,0,0.008201,0.052073,0,0.144511,0,0,0,0,0,0,88.140568,559.665307,0,1553.17345,0,0,79.6523,71,95,0.008566,38.808702,0.959021,27.912281,27.912281,0,0,0,0,479.680589,0,0,73.921683,125.684564,0,0,0,0,2.130275,0,71.032811,64.145,58.645626,55.19,70.643218,0.009525,0,0,0,1.825,190,0.97508,0.072729,43.062844,109.359885,0,73.800598
3340.479683,0.199045,2139.298056,0,0,0.008201,0.05085,0,0.139995,1102.001493,1201.181628,0,1102.001493,0,0,88.140568,546.520707,0,1504.63678,0,1201.181628,79.374672,71,95,0.008636,39.48147,0.77072,25.922999,25.922999,0,0,0,0,441.428578,0,0,73.921683,125.684564,0,0,0,0,2.130275,0,71.032811,64.22,58.409855,54.83,70.643218,0.009361,0,0,0,1.466667,207.5,0.97508,0.072737,42.209092,108.620252,0,73.800598
2225.907912,0.207104,2225.907912,0,0,0.008767,0.053825,0,0.144511,0,0,0,0,0,0,94.230464,578.503998,0,1553.17345,0,0,79.172104,71,95,0.008702,40.043901,0.591177,24.581086,24.581086,0,0,0,0,418.116913,0,0,73.921683,125.684564,0,0,0,0,8.521098,0,71.032811,64.22,58.193768,54.47,70.643218,0.009228,0,0,0,1.125,220,0.97508,0.072753,41.384658,107.907036,0,73.800598
3402.943762,0.231722,2490.505441,0,0,0.023272,0.059424,0,0.149027,837.099377,912.438321,0,837.099377,0,0,250.120802,638.674518,0,1601.710121,0,912.438321,79.052484,71,95,0.008765,40.48808,0.402876,23.604879,23.604879,0,0,0,0,403.505681,0,0,73.921683,125.684564,0,0,0,0,59.565755,0,71.032811,64.325,58.071361,54.11,70.643218,0.009129,0,0,0,0.766667,220,0.97508,0.072749,41.445975,107.959867,0,73.800598
3681.648554,0.315691,3392.979438,0,0,0.054636,0.081464,0.0125,0.167091,264.834052,288.669116,0,264.834052,0,0,587.214598,875.560538,134.3475,1795.856802,0,288.669116,78.590791,71,95,0.00883,41.40659,0.223334,54.939048,4.939049,50,0,0,7.634143,433.608623,0,0,73.921683,125.684564,0,0,0,0,204.205938,0,71.032811,64.4,57.920408,53.75,70.643218,0.00902,10.328434,0.977371,0.977371,0.425,220,0.97508,0.072752,40.086954,106.797588,0.644453,73.800598
5328.562215,0.369014,3966.089038,0,0,0.06914,0.107703,0.0025,0.18967,1249.975392,1362.473177,0,1249.975392,0,0,743.104936,1157.574449,26.8695,2038.540154,0,1362.473177,79.139049,71,95,0.008895,40.961821,0.157647,23.07253,23.07253,0,0,0,160.185032,401.048608,1.836258,0.766205,73.825875,125.101096,0,0,0,784.891216,216.960274,0,71.032811,64.4,57.700821,53.39,70.643218,0.008886,128.563903,28.943978,12.758653,0.3,220,0.97508,0.072767,39.006729,105.873048,52.186235,73.800598
5280.223197,0.379531,4079.126682,0,0,0.07082,0.114525,0,0.194186,1101.923408,1201.096515,0,1101.923408,0,0,761.160289,1230.889569,0,2087.076824,0,1201.096515,79.668405,71,95,0.008939,40.452934,0.525491,24.060453,24.060453,0,0,0,273.439332,177.728233,0,0,73.801774,124.954321,0,0,0,0,208.439175,0,71.032811,64.925,57.422138,52.4,70.643218,0.008598,214.466885,91.163985,23.668226,1,220,0.97508,0.072728,39.22422,106.057956,82.583874,73.800598
4102.717101,0.381726,4102.717101,0,0,0.070216,0.117324,0,0.194186,0,0,0,0,0,0,754.665448,1260.974829,0,2087.076824,0,0,81.288222,71,95,0.008959,38.483106,0.788236,24.776152,24.776152,0,0,0,529.667422,94.070418,0.00083,0.000343,73.801774,124.954578,0,0,0,0.353625,182.930503,0,71.032811,67.085,57.857285,51.59,70.643218,0.008363,263.916572,156.315586,29.030559,1.5,220,0.975656,0.072499,41.102204,107.669297,107.824693,73.800598
