SF PT 3 Elec All Elec + EE - Source Energy|Total (*),SF PT 3 Elec All Elec + EE - Site Energy|Total (E),SF PT 3 Elec All Elec + EE - Source Energy|Total (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Lights (E),SF PT 3 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Lights (E),SF PT 3 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 3 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 3 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 3 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 3 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 3 Elec All Elec + EE - Living Space|Infiltration,SF PT 3 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 3 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 3 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 3 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 3 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 3 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 3 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 3 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 3 Elec All Elec + EE - Weather|Ground Temperature,SF PT 3 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 3 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 3 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 3 Elec All Elec + EE - Weather|Wind Direction,SF PT 3 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 3 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 3 Elec All Elec + EE - Weather|Sky Temperature,SF PT 3 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 3 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 3 Elec All Elec + EE - Weather|Mains Water Temperature
11068.00654,1.029793,11068.00654,0,0,0,0,0.003,0.75,0.020502,0.058717,0,0.197573,0,0,0,0,32.2434,8060.85,220.351421,631.082396,0,2123.479327,80.735936,64,95,0.007096,31.109281,0.779478,27.932128,27.932128,0,0,0,0,823.858995,1.641077,0.791113,73.433118,117.266732,0,0,0,0,0,740.98426,17.014886,61.88,59.150983,57.545,70.643218,0.010359,0,0,0,1.483333,220,0.97508,0.072948,40.984056,107.563635,0,73.433118
2784.5297,0.259079,2784.5297,0,0,0,0,0.003,0,0.012301,0.057494,0,0.186283,0,0,0,0,32.2434,0,132.210853,617.937797,0,2002.137651,80.236597,64,95,0.007207,32.102662,0.643726,26.459692,26.459692,0,0,0,0,700.034945,0,0,73.433118,131.243735,0,0,0,0,0,0,8.521098,61.985,58.461076,56.39,70.643218,0.009905,0,0,0,1.225,220,0.97508,0.072986,41.384658,107.907036,0,73.309336
2621.516088,0.243912,2621.516088,0,0,0,0,0.003,0,0.008201,0.052073,0,0.180639,0,0,0,0,32.2434,0,88.140568,559.665307,0,1941.466813,79.387815,64,95,0.007308,33.4673,0.547386,25.331946,25.331946,0,0,0,0,621.014134,0,0,73.433118,131.243735,0,0,0,0,0,0,2.130275,62.06,57.846502,55.205,70.643218,0.00951,0,0,0,1.041667,220,0.97508,0.073021,41.231364,107.774959,0,73.309336
2547.700651,0.237044,2547.700651,0,0,0,0,0.003,0,0.008201,0.05085,0,0.174994,0,0,0,0,32.2434,0,88.140568,546.520707,0,1880.795975,79.024493,64,95,0.007398,34.279888,0.464184,24.51769,24.51769,0,0,0,0,553.846377,0,0,73.433118,131.243735,0,0,0,0,0,0,2.130275,62.165,57.21327,54.05,70.643218,0.009102,0,0,0,0.883333,243.333333,0.97508,0.073054,41.873785,108.329683,0,73.309336
2646.444675,0.246231,2646.444675,0,0,0,0,0.003,0,0.008767,0.053825,0,0.180639,0,0,0,0,32.2434,0,94.230464,578.503998,0,1941.466813,78.461126,64,95,0.007479,35.303639,0.359085,23.76492,23.76492,0,19.390046,0,0,603.65668,0,0,73.433118,131.243735,0,0,0,0,0,0,8.521098,62.345,56.670334,52.865,70.643218,0.008736,0,0,0,0.683333,260,0.97508,0.073071,42.118986,108.541006,0,73.309336
2923.176371,0.271979,2923.176371,0,0,0,0,0.003,0,0.023272,0.059424,0,0.186283,0,0,0,0,32.2434,0,250.120802,638.674518,0,2002.137651,76.543222,64,95,0.00757,38.061951,0.253987,21.591288,21.591288,0,105.672013,0,0,863.78914,0,0,73.433118,131.243735,0,0,0,0,0,0,59.565755,62.42,56.107057,51.71,70.643218,0.008385,0,0,0,0.483333,260,0.97508,0.073101,41.966364,108.408929,0,73.309336
3874.187038,0.360463,3874.187038,0,0,0,0,0.003,0,0.054636,0.081464,0.0125,0.208863,0,0,0,0,32.2434,0,587.214598,875.560538,134.3475,2244.821002,75.956793,64,95,0.007688,39.403733,0.118235,54.116132,4.116132,50,100.026952,0,10.598559,650.910491,3.088199,1.603059,73.332646,129.197273,0,0,0,0,0,1434.063576,204.205938,62.525,55.434591,50.525,70.643218,0.007969,8.5586,0.839786,0.950956,0.225,260,0.97508,0.073135,42.393238,108.778745,0.520711,73.309336
4507.967476,0.419432,4507.967476,0,0,0,0,0.003,0,0.06914,0.107703,0.0025,0.237088,0,0,0,0,32.2434,0,743.104936,1157.574449,26.8695,2548.175192,76.152661,64,95,0.00776,39.510099,0.021895,20.614392,20.614392,0,99.554069,0,271.397914,386.762486,0,0,73.309387,128.723519,0,0,0,0,0,0,216.960274,62.6,55.140878,49.79,70.643218,0.007782,99.955991,26.20411,13.947348,0.041667,260,0.97508,0.073146,42.698148,109.042899,43.710085,73.309336
4633.139288,0.431078,4633.139288,0,0,0,0,0.003,0,0.07082,0.114525,0,0.242733,0,0,0,0,32.2434,0,761.160289,1230.889569,0,2608.84603,76.742865,64,95,0.0078,38.944161,0,20.610091,20.610091,0,104.221806,0,500.267391,118.8522,0,0,73.309387,128.723519,0,0,0,0,0,0,208.439175,63.125,55.085171,49.115,70.643218,0.007631,137.360241,76.711929,33.758921,0,260,0.97508,0.07309,43.123165,109.412715,65.786851,73.309336
4656.729707,0.433273,4656.729707,0,0,0,0,0.003,0,0.070216,0.117324,0,0.242733,0,0,0,0,32.2434,0,754.665448,1260.974829,0,2608.84603,78.507296,64,95,0.007814,36.833714,0,19.643818,19.643818,0,114.979252,0,967.781057,140.508632,0.127661,0.064129,73.309386,128.674794,0,0,0,0,0,58.628175,182.930503,65.6,56.295754,49.79,70.643218,0.007769,162.534147,128.529711,49.872334,0,260,0.975656,0.072773,45.731962,111.710858,87.367989,73.309336
4531.257899,0.421599,4531.257899,0,0,0,0,0.003,0,0.068162,0.107703,0,0.242733,0,0,0,0,32.2434,0,732.59402,1157.574449,0,2608.84603,81.395187,64,95,0.00785,33.684263,0,19.545788,19.545788,0,116.363759,0,1637.933103,370.9657,1.01403,0.472783,73.309348,127.025131,0,0,0,0,0,454.501673,165.915617,68.465,58.030976,51.065,70.643218,0.008151,213.014036,182.929371,52.196892,0,260,0.976067,0.072365,47.378543,113.163707,108.35346,73.309336
4681.690413,0.435595,4681.690413,0,0,0,0,0.003,0,0.065317,0.1189,0,0.248378,0,0,0,0,32.2434,0,702.014656,1277.915489,0,2669.516868,84.049177,64,95,0.0079,31.102668,0.214575,21.802747,21.802747,0,129.20527,0,2298.205711,281.754812,1.478197,0.646782,73.309338,126.216793,0,0,0,0,0,649.58167,131.885846,69.125,58.074756,50.6,70.643218,0.008027,237.686048,218.091374,52.540292,0.408333,260,0.976067,0.072288,44.435109,110.574994,113.637855,73.309336
4851.877433,0.45143,4851.877433,0,0,0,0,0.003,0,0.063263,0.131143,0,0.254023,0,0,0,0,32.2434,0,679.943228,1409.503099,0,2730.187706,85.762384,64,95,0.007927,29.537006,0.980916,26.207356,26.207356,0,178.55854,0,2860.13523,88.667664,0,0,73.309336,125.766203,0,0,0,0,0,0,114.870961,71,58.454098,50,70.643218,0.007833,261.512767,236.913289,46.940221,1.866667,260,0.976067,0.072055,44.444076,110.574994,110.07999,73.309336
4679.913661,0.43543,4679.913661,0,0,0,0,0.003,0,0.062659,0.115748,0,0.254023,0,0,0,0,32.2434,0,673.448387,1244.034168,0,2730.187706,86.993329,64,95,0.007935,28.42978,1.572094,32.29793,32.29793,0,230.03563,0,3264.926604,21.061259,0.751367,0.314524,73.309336,125.437236,0,0,0,0,0,325.830445,102.089313,74.075,59.539738,49.79,70.643218,0.007808,286.739504,238.271114,37.298589,2.991667,230.833333,0.976067,0.071643,47.403681,113.190122,101.530053,73.309336
5629.568766,0.523788,5629.568766,0,0,0,0,0.081485,0,0.062782,0.131143,0,0.248378,0,0,0,0,875.78113,0,674.767669,1409.503099,0,2669.516868,87.714094,64,95,0.007936,27.787788,1.896146,38.162127,38.162127,0,265.32546,0,3386.763694,43.206138,3.928816,1.54658,73.309336,124.928201,724.612942,0,0,0,0,1673.765516,102.089313,75.2,59.923544,49.64,70.643218,0.007794,296.064151,214.102619,29.743775,3.608333,210,0.976067,0.071494,48.440431,114.114662,113.053913,73.309336
19561.95695,1.820089,19561.95695,1.19524,0,0.025571,0,0.16377,0,0.064114,0.111726,0,0.259668,12846.20538,0,274.835379,0,1760.169495,0,689.083839,1200.804308,0,2790.858544,77.567301,64,72,0.007853,38.252056,2.386605,45.859645,45.859645,0,308.017441,435.786764,3017.760452,1666.757778,0,0,73.309336,124.378067,241.894738,41.257216,0,12191.34041,2662.360373,0,89.334977,74.99,61.490202,53,70.643218,0.008854,258.844809,158.824006,30.219253,4.541667,204.166667,0.976067,0.071402,49.056006,114.669386,116.262678,73.309336
18665.03946,1.736638,18665.03946,1.180217,0,0.030686,0,0.003,0,0.069202,0.182575,0,0.270958,12684.74069,0,329.802455,0,32.2434,0,743.76834,1962.28435,0,2912.200219,76.110733,64,72,0.007874,40.190267,2.443533,46.53381,46.53381,0,311.973087,434.861081,2263.91392,3173.035918,1.51731,0.597494,73.309336,124.421829,0,0,0,12007.26548,2846.435301,646.471489,119.104199,73.79,62.19733,55.4,70.643218,0.009591,203.345988,93.291512,25.675799,4.65,205.833333,0.976067,0.071479,48.467603,114.141078,100.326511,73.309336
8361.662489,0.777988,8361.662489,0,0,0.005114,0,0.102419,0,0.083273,0.268644,0.025,0.293538,0,0,54.967076,0,1100.783068,0,894.99848,2887.335293,268.695,3154.883571,80.685594,64,95,0.008029,35.256391,1.821702,106.022994,6.022994,99.999999,249.64264,0,1249.522028,3027.779619,0.032871,0.012953,73.309336,124.461954,321.826493,11.067938,0,0,0,14.007926,157.394519,70.94,61.201217,55.4,70.643218,0.009586,128.69598,32.180227,14.158671,3.466667,221.666667,0.976067,0.071863,45.6443,111.631612,64.865275,73.309336
6891.415517,0.641193,6891.415517,0,0,0,0,0.003,0,0.109107,0.224903,0.005,0.299183,0,0,0,0,32.2434,0,1172.661008,2417.2177,53.739,3215.554409,85.262452,64,95,0.008209,31.085158,1.68595,38.590869,38.590869,0,38.023149,0,107.340389,1422.015887,1.376765,0.544546,73.309336,124.4939,0,0,0,0,0,587.322684,187.191052,64.82,61.438204,58.969998,70.643218,0.011152,15.796428,1.038215,0.880514,3.208333,218.333333,0.975491,0.07248,40.495255,107.167404,6.336275,73.309336
6963.873371,0.647935,6963.873371,0,0,0,0,0.085218,0,0.137789,0.14268,0,0.282248,0,0,0,0,915.909204,0,1480.923685,1533.498587,0,3033.541895,83.717406,64,95,0.008369,33.290434,1.777911,42.544725,42.544725,0,0,0,0,1045.743664,0,0,73.309336,124.496411,672.182724,3.133117,0,0,0,0,178.669954,60.47,60.469989,60.469989,70.643218,0.011526,0,0,0,3.383333,210,0.97508,0.073012,36.78082,103.997552,0,73.309336
5639.90582,0.52475,5639.90582,0,0,0,0,0.003,0,0.14997,0.106467,0,0.265313,0,0,0,0,32.2434,0,1611.844803,1144.288236,0,2851.529382,82.67567,64,95,0.008476,34.815602,1.642159,40.54701,40.54701,0,0,0,0,844.92154,0,0,73.309336,124.496411,0,0,0,0,0,0,161.655068,58.985,58.984992,58.984992,70.643218,0.01092,0,0,0,3.125,210,0.97508,0.073291,35.102405,102.597534,0,73.309336
5848.726499,0.544179,5848.726499,0,0,0,0,0.063334,0,0.135574,0.091248,0,0.254023,0,0,0,0,680.700178,0,1457.12128,980.717335,0,2730.187706,80.822574,64,95,0.008593,37.492578,1.484512,37.838409,37.838409,0,0,0,0,724.807311,0,0,73.309336,124.496411,439.465959,27.670538,0,0,0,0,131.885846,58.145,58.144992,58.144992,70.643218,0.01059,0,0,0,2.825,210,0.97508,0.073448,34.017319,101.69941,0,73.309336
4182.838788,0.389181,4182.838788,0,0,0,0,0.003,0,0.084177,0.076206,0,0.225798,0,0,0,0,32.2434,0,904.717406,819.044465,0,2426.833516,79.676035,64,95,0.008682,39.298311,1.326865,35.20455,35.20455,0,0,0,0,662.620721,0,0,73.309336,124.496411,0,0,0,0,0,0,114.870961,57.605,57.604993,57.604993,70.643218,0.010383,0,0,0,2.525,210,0.97508,0.073548,33.471761,101.250347,0,73.309336
3955.76235,0.368053,3955.76235,0,0,0,0,0.058007,0,0.04129,0.065539,0,0.203218,0,0,0,0,623.443307,0,443.771363,704.397516,0,2184.150165,78.546531,64,95,0.008777,41.230812,1.199871,33.479219,33.479219,0,0,0,0,555.347565,0,0,73.309336,124.496411,367.181951,42.956335,0,0,0,0,63.798993,57.17,57.169989,57.169989,70.643218,0.010219,0,0,0,2.283333,210,0.97508,0.07363,33.085336,100.933362,0,73.309336
3007.156544,0.279793,3007.156544,0,0,0,0,0.003,0,0.020502,0.058717,0,0.197573,0,0,0,0,32.2434,0,220.351421,631.082396,0,2123.479327,77.362795,64,95,0.008842,43.174419,1.064119,31.363587,31.363587,0,0,0,0,532.951613,0,0,73.309336,124.496411,0,0,0,0,0,0.000035,17.014886,56.705,56.605433,56.495,70.643218,0.009986,0,0,0,2.025,210,0.97508,0.073723,32.471295,100.431469,0,73.309336
3346.379146,0.311355,3346.379146,0,0,0,0,0.055276,0,0.012301,0.057494,0,0.186283,0,0,0,0,594.092845,0,132.210853,617.937797,0,2002.137651,76.846959,64,95,0.008915,44.286004,0.906472,30.266195,30.266195,0,0,0,0,396.386873,0,0,73.309336,124.496411,328.126566,50.817148,0,0,0,0,8.521098,56.165,55.598141,55.175,70.643218,0.009516,0,0,0,1.725,210,0.97508,0.073855,31.464458,99.61259,0,73.184971
2621.516088,0.243912,2621.516088,0,0,0,0,0.003,0,0.008201,0.052073,0,0.180639,0,0,0,0,32.2434,0,88.140568,559.665307,0,1941.466813,75.955814,64,95,0.008958,45.824751,0.748825,28.677471,28.677471,0,0,0,0,356.65648,0,0,73.309336,124.496411,0,0,0,0,0,0,2.130275,55.73,54.483501,53.555,70.643218,0.008971,0,0,0,1.425,210,0.97508,0.073981,30.74747,99.031451,0,73.184971
3118.289265,0.290133,3118.289265,0,0,0,0,0.056089,0,0.008201,0.05085,0,0.174994,0,0,0,0,602.832014,0,88.140568,546.520707,0,1880.795975,75.638366,64,95,0.009005,46.556371,0.591177,28.248697,28.248697,0,0,0,0,218.585767,0,0,73.309336,124.496411,317.723117,57.90739,0,0,0,0,2.130275,55.265,53.341485,51.935,70.643218,0.008433,0,0,0,1.125,245,0.97508,0.074111,29.894038,98.34465,0,73.184971
2646.444675,0.246231,2646.444675,0,0,0,0,0.003,0,0.008767,0.053825,0,0.180639,0,0,0,0,32.2434,0,94.230464,578.503998,0,1941.466813,74.912863,64,95,0.009028,47.809224,0.464184,27.473678,27.473678,0,0,0,0,215.038618,0,0,73.309336,124.496411,0,0,0,0,0,0,8.521098,54.725,52.23122,50.315,70.643218,0.007944,0,0,0,0.883333,270,0.97508,0.074247,28.938456,97.578602,0,73.184971
3476.048344,0.32342,3476.048344,0,0,0,0,0.05444,0,0.023272,0.059424,0,0.186283,0,0,0,0,585.115373,0,250.120802,638.674518,0,2002.137651,74.806359,64,95,0.009054,48.124334,0.328432,27.659903,27.659903,0,0,0,0,95.705478,0,0,73.309336,124.496411,297.093129,59.288602,0,0,0,0,59.565755,54.29,51.196009,48.695,70.643218,0.007485,0,0,0,0.625,270,0.97508,0.074364,28.142884,96.944632,0,73.184971
27688.53763,2.576205,27688.53763,0,0,0,0,0.043742,2.175,0.054636,0.081464,0.0125,0.208863,0,0,0,0,470.128994,23376.465,587.214598,875.560538,134.3475,2244.821002,76.217037,64,95,0.009042,46.151523,0.170785,57.782882,7.782883,50,0,0,0,-238.80905,32.363316,10.762524,73.185239,116.724766,129.597888,13.350029,0,0,0,13227.75873,204.205938,53.825,50.165141,47.075,70.643218,0.007046,0,0,0,0.325,270,0.97508,0.074483,27.3434,96.310662,0,73.184971
20629.66748,1.919432,20629.66748,0,0,0,0,0.003,1.5,0.06914,0.107703,0.0025,0.237088,0,0,0,0,32.2434,16121.7,743.104936,1157.574449,26.8695,2548.175192,75.268169,64,95,0.009039,47.306985,0.166405,27.017911,27.017911,0,0,0,270.281435,116.404677,0.520003,0.175876,73.184971,124.276787,0,0,0,0,0,213.443272,216.960274,54.965,50.583479,46.925,70.643218,0.007007,148.454722,29.115263,10.434095,0.316667,270,0.97508,0.074323,28.40471,97.155955,55.318909,73.184971
4633.139288,0.431078,4633.139288,0,0,0,0,0.003,0,0.07082,0.114525,0,0.242733,0,0,0,0,32.2434,0,761.160289,1230.889569,0,2608.84603,76.27732,64,95,0.009051,45.807644,0.424772,23.300784,23.300784,0,0,0,455.084835,63.767019,0.060206,0.028053,73.184971,127.030071,0,0,0,0,0,27.07115,208.439175,60.35,54.002131,49.19,70.643218,0.007655,246.825788,95.657382,17.988909,0.808333,270,0.97508,0.073479,34.129551,101.831487,87.395139,73.184971
4656.729707,0.433273,4656.729707,0,0,0,0,0.003,0,0.070216,0.117324,0,0.242733,0,0,0,0,32.2434,0,754.665448,1260.974829,0,2608.84603,79.132626,64,95,0.009063,41.778144,0.24085,19.992151,19.992151,0,0,0,984.068484,99.91031,0.110013,0.052924,73.184971,127.749085,0,0,0,0,0,49.976707,182.930503,65.915,57.365533,51.59,70.643218,0.008335,302.72084,166.058175,20.075728,0.458333,270,0.975656,0.072664,40.108268,106.824003,112.99186,73.184971
4531.257899,0.421599,4531.257899,0,0,0,0,0.003,0,0.068162,0.107703,0,0.242733,0,0,0,0,32.2434,0,732.59402,1157.574449,0,2608.84603,82.997784,64,95,0.009078,36.926902,0.153268,18.594607,18.594607,0,0,0,1766.180353,176.1493,3.081277,1.611672,73.184971,129.167712,0,0,0,0,0,1439.443373,165.915617,70.79,59.675517,52.55,70.643218,0.008643,332.702354,223.663248,19.785158,0.291667,270,0.976067,0.071992,44.916123,110.997641,125.924361,73.184971
4681.690413,0.435595,4681.690413,0,0,0,0,0.003,0,0.065317,0.1189,0,0.248378,0,0,0,0,32.2434,0,702.014656,1277.915489,0,2669.516868,87.429483,64,95,0.009095,32.100674,0.753204,20.342097,20.342097,0,0,0,2570.462164,98.794719,2.662684,1.378519,73.184971,129.04741,0,0,0,0,0,1239.536544,131.885846,76.19,60.404808,49.865,70.643218,0.007875,348.287458,261.180506,18.702125,1.433333,270,0.976067,0.071353,49.280308,114.88071,127.506488,73.184971
4851.877433,0.45143,4851.877433,0,0,0,0,0.003,0,0.063263,0.131143,0,0.254023,0,0,0,0,32.2434,0,679.943228,1409.503099,0,2730.187706,91.568384,64,95,0.009089,28.166084,1.103531,22.58317,22.58317,0,0,0,3200.004983,-128.132023,0,0,73.184971,129.005184,0,0,0,0,0,0,114.870961,81.59,59.602062,43.325,70.643218,0.006145,353.332806,274.843022,18.173817,2.1,264.166667,0.976067,0.070836,52.900999,118.182638,119.439328,73.184971
5090.827891,0.473662,5090.827891,0.035908,0,0.002324,0,0.003,0,0.062659,0.115748,0,0.254023,385.931419,0,24.982811,0,32.2434,0,673.448387,1244.034168,0,2730.187706,94.621348,64,95,0.009064,25.541341,0.950263,19.641895,19.641895,0,0,57.916295,3556.506824,-200.636399,0,0,73.184971,129.005184,0,0,0,465.016546,0,0,102.089313,86.15,59.481589,38.525,70.643218,0.005041,348.974259,263.315748,18.570048,1.808333,225,0.976067,0.070367,56.109242,121.167582,106.407123,73.184971
6585.224289,0.612704,6585.224289,0.156368,0,0.011033,0,0.003,0,0.062782,0.131143,0,0.248378,1680.609414,0,118.583839,0,32.2434,0,674.767669,1409.503099,0,2669.516868,95.000856,64,95,0.00904,25.175523,0.564903,14.918868,14.918868,0,0,176.460798,3595.205695,-95.579289,0,0,73.184971,129.005184,0,0,0,2159.208314,0,0,102.089313,88.01,60.158625,38.135,70.643218,0.005046,334.366526,227.860244,19.653081,1.075,194.166667,0.976067,0.070128,57.766083,122.726093,117.660166,73.184971
19916.60158,1.853086,19916.60158,1.38689,0,0.027689,0,0.003,0,0.064114,0.111726,0,0.259668,14906.01695,0,297.594535,0,32.2434,0,689.083839,1200.804308,0,2790.858544,85.328817,64,72,0.008951,33.820644,1.134185,19.418876,19.418876,0,0,442.137662,3272.496453,-103.710299,1.522767,0.727818,73.184971,128.770323,0,0,0,12916.29079,1937.409993,690.309993,89.334977,88.58,61.238027,41.075,70.643218,0.005606,305.837861,171.832655,20.075728,2.158333,190,0.976067,0.069992,59.012877,123.914787,124.362902,73.184971
20646.93807,1.921039,20646.93807,1.364618,0,0.030686,0,0.003,0,0.069202,0.182575,0,0.270958,14666.6393,0,329.802455,0,32.2434,0,743.76834,1962.28435,0,2912.200219,82.874407,64,72,0.008693,35.494695,1.650917,28.42442,28.42442,0,0,440.310515,2552.215564,-71.574834,2.011117,0.920069,73.184971,126.974295,0,0,0,12697.04407,2156.65671,899.066981,119.104199,86.675,61.162046,42.8,70.643218,0.005986,252.425859,102.130255,18.358725,3.141667,213.333333,0.976067,0.070194,57.561869,122.541185,112.180919,73.184971
7293.12282,0.678569,7293.12282,0,0,0.005114,0,0.003,0,0.083273,0.268644,0.025,0.293538,0,0,54.967076,0,32.2434,0,894.99848,2887.335293,268.695,3154.883571,91.350486,64,95,0.008522,26.649569,1.322485,103.089153,3.089154,99.999999,0,0,1389.688202,-645.55878,0.010494,0.004779,73.184971,126.761535,0,0,0,0,0,4.684557,157.394519,82.79,60.27614,44.06,70.643218,0.006297,154.13404,33.758858,11.358635,2.516667,230,0.976067,0.070662,54.243665,119.424164,71.840708,73.184971
10228.27283,0.951662,10228.27283,0.002326,0,0.000289,0,0.310854,0,0.109107,0.224903,0.005,0.299183,25.001406,0,3.101432,0,3340.997873,0,1172.661008,2417.2177,53.739,3215.554409,92.037973,64,95,0.008522,26.131472,1.992486,42.650672,42.650672,0,0,4.393829,89.46684,541.674997,11.186082,4.732632,73.184971,125.512322,1376.842073,17.726189,0,126.102164,0,4882.662153,187.191052,76.415,60.696827,49.895,70.643218,0.008011,12.291981,0.844737,0.722022,3.791667,212.5,0.976067,0.071308,49.499596,115.092033,5.301123,73.184971
11203.49524,1.042399,11203.49524,0,0,0,0,0.479682,0,0.137789,0.14268,0,0.282248,0,0,0,0,5155.531074,0,1480.923685,1533.498587,0,3033.541895,86.836159,64,95,0.008595,30.95528,2.566147,54.186306,54.186306,0,0,0,0,1450.694341,13.699828,5.26483,73.184971,124.203195,1454.070053,45.168408,0,0,0,5816.928296,178.669954,71.675,61.088163,54.785,70.643218,0.009344,0,0,0,4.883333,200,0.976067,0.071791,46.189317,112.107089,0,73.184971
37303.00596,3.470757,37303.00596,0,0,0,0,0.074008,2.875,0.14997,0.106467,0,0.265313,0,0,0,0,795.418537,30899.925,1611.844803,1144.288236,0,2851.529382,87.873921,64,95,0.008803,30.652281,2.430395,52.005848,52.005848,0,0,0,0,2723.227248,39.049943,6.343588,73.184971,100.71789,153.690192,7.526609,0,0,0,12808.84263,161.655068,69.755,60.427017,54.815,70.643218,0.009356,0,0,0,4.625,200,0.976067,0.07205,44.32967,110.469333,0,73.184971
29382.81972,2.733845,29382.81972,0,0,0,0,0.003,2.25,0.135574,0.091248,0,0.254023,0,0,0,0,32.2434,24182.55,1457.12128,980.717335,0,2730.187706,86.090575,64,95,0.008862,32.629787,2.272748,48.50213,48.50213,0,0,0,0,423.587914,0,0,73.184971,95.776825,0,0,0,0,0,0,131.885846,68.66,59.484241,53.615,70.643218,0.009006,0,0,0,4.325,200,0.976067,0.07224,43.001731,109.307054,0,73.184971
4182.838788,0.389181,4182.838788,0,0,0,0,0.003,0,0.084177,0.076206,0,0.225798,0,0,0,0,32.2434,0,904.717406,819.044465,0,2426.833516,84.549524,64,95,0.00892,34.500581,2.115101,44.90439,44.90439,0,0,0,0,321.23464,0,0,73.184971,95.776825,0,0,0,0,0,0,114.870961,67.835,58.632558,52.61,70.643218,0.008663,0,0,0,4.025,200,0.976067,0.072392,42.057135,108.488175,0,73.184971
3364.562443,0.313047,3364.562443,0,0,0,0,0.003,0,0.04129,0.065539,0,0.203218,0,0,0,0,32.2434,0,443.771363,704.397516,0,2184.150165,83.277675,64,95,0.008963,36.088489,1.957454,41.55862,41.55862,0,0,0,0,243.710602,0,0,73.184971,95.776825,0,0,0,0,0,0,63.798993,66.935,57.757825,51.635,70.643218,0.008339,0,0,0,3.725,200,0.975491,0.07251,40.954012,107.53722,0,73.184971
